"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0724089","Bombina variegata","CZ0724089","6874b",2017,"STA_ZASTINENIHLADINA","Obojživelníci","Støelná na Moravì - Tisùvek","10089537",17396,"neznámý","val","0-25 %",NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,"ne","val","lok",0,"45","12","33",9,2,7,0,"Beskydy",2016-09-02,2017-08-18,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Bombina variegata","CZ0724089","6874b",2017,"STA_ZTRATABIO","Obojživelníci","Støelná na Moravì - Tisùvek","10089537",17396,"ne","val","ne","zaznamenána ztráta vodních biotopù","ne",1,"ne","val","lok",0,"45","12","33",9,2,7,0,"Beskydy",2016-09-02,2017-08-18,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"CELKOVE_HODNOCENI","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"špatný","NA",NA,NA,NA,0,NA,NA,NA,0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"POP_REPROPERIOD3","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"1","min","1","rozmnožování za 3 roky","alespoò 1 rozmnožování za 3 roky",1,"ano","minmax","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_POKRVEGETACE","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"neznámý","val","0",NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_RYBY","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"ne","val","ne","zaznamenán nadmìrný tlak ryb","ne",1,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_UHYNOBOJZIVELNIK","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"neznámý","val","ne",NA,"ne",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_VYSYCHANI","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"neznámý","val","26-50 %",NA,"26-50 %, 51-75 %, 76-100 %, alespoò 25 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_VYSYCHANIPERIOD3","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"0","max","2",NA,"nejvýš 2 NA",1,"ne","minmax","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_ZASTINENIHLADINA","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"neznámý","val","0-25 %",NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724087","Bombina variegata","CZ0724087","6972a",2017,"STA_ZTRATABIO","Obojživelníci","Újezdec u Luhaèovic","10096792",17360,"ne","val","ne","zaznamenána ztráta vodních biotopù","ne",1,"ne","val","lok",0,"2","1","1",9,2,7,0,"Újezdecký les",2017-07-13,2017-07-13,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"CELKOVE_HODNOCENI","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"špatný","NA",NA,NA,NA,0,NA,NA,NA,0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"POP_REPROPERIOD3","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"2","min","1","rozmnožování za 3 roky","alespoò 1 rozmnožování za 3 roky",1,"ano","minmax","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_POKRVEGETACE","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"neznámý","val","0",NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_RYBY","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"ne","val","ne","zaznamenán nadmìrný tlak ryb","ne",1,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_UHYNOBOJZIVELNIK","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"neznámý","val","ne",NA,"ne",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_VYSYCHANI","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"neznámý","val","26-50 %",NA,"26-50 %, 51-75 %, 76-100 %, alespoò 25 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_VYSYCHANIPERIOD3","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"0","max","2",NA,"nejvýš 2 NA",1,"ne","minmax","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_ZASTINENIHLADINA","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"neznámý","val","0-25 %",NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724091","Bombina variegata","CZ0724091","6770c",2016,"STA_ZTRATABIO","Obojživelníci","v kaluži na lesní cestì","10291743",16986,"ne","val","ne","zaznamenána ztráta vodních biotopù","ne",1,"ne","val","lok",0,"2","1","1",9,2,7,0,"Chøiby",2016-07-04,2016-07-04,"RP SCHKO Bílé Karpaty","Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"CELKOVE_HODNOCENI","Obojživelníci","Jasenka - U Košutù","10523345",17679,"špatný","NA",NA,NA,NA,0,NA,NA,NA,0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"POP_REPROPERIOD3","Obojživelníci","Jasenka - U Košutù","10523345",17679,"0","min","1","rozmnožování za 3 roky","alespoò 1 rozmnožování za 3 roky",0,"ano","minmax","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_POKRVEGETACE","Obojživelníci","Jasenka - U Košutù","10523345",17679,"neznámý","val","0",NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_RYBY","Obojživelníci","Jasenka - U Košutù","10523345",17679,"ne","val","ne","zaznamenán nadmìrný tlak ryb","ne",1,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_UHYNOBOJZIVELNIK","Obojživelníci","Jasenka - U Košutù","10523345",17679,"neznámý","val","ne",NA,"ne",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_VYSYCHANI","Obojživelníci","Jasenka - U Košutù","10523345",17679,"neznámý","val","26-50 %",NA,"26-50 %, 51-75 %, 76-100 %, alespoò 25 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_VYSYCHANIPERIOD3","Obojživelníci","Jasenka - U Košutù","10523345",17679,"0","max","2",NA,"nejvýš 2 NA",1,"ne","minmax","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_ZASTINENIHLADINA","Obojživelníci","Jasenka - U Košutù","10523345",17679,"neznámý","val","0-25 %",NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0724121","Bombina variegata","CZ0724121","6673b",2018,"STA_ZTRATABIO","Obojživelníci","Jasenka - U Košutù","10523345",17679,"ne","val","ne","zaznamenána ztráta vodních biotopù","ne",1,"ne","val","lok",0,"1","0","1",9,2,7,0,"Nad Jasenkou",2018-05-28,2018-05-28,"RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"CELKOVE_HODNOCENI","Obojživelníci","Nedašov","10633048",18059,"špatný","NA",NA,NA,NA,0,NA,NA,NA,0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"POP_REPROPERIOD3","Obojživelníci","Nedašov","10633048",18059,"0","min","1","rozmnožování za 3 roky","alespoò 1 rozmnožování za 3 roky",0,"ano","minmax","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_POKRVEGETACE","Obojživelníci","Nedašov","10633048",18059,"neznámý","val","0",NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_RYBY","Obojživelníci","Nedašov","10633048",18059,"ne","val","ne","zaznamenán nadmìrný tlak ryb","ne",1,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_UHYNOBOJZIVELNIK","Obojživelníci","Nedašov","10633048",18059,"neznámý","val","ne",NA,"ne",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_VYSYCHANI","Obojživelníci","Nedašov","10633048",18059,"neznámý","val","26-50 %",NA,"26-50 %, 51-75 %, 76-100 %, alespoò 25 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_VYSYCHANIPERIOD3","Obojživelníci","Nedašov","10633048",18059,"0","max","2",NA,"nejvýš 2 NA",1,"ne","minmax","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_ZASTINENIHLADINA","Obojživelníci","Nedašov","10633048",18059,"neznámý","val","0-25 %",NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0722199","Bombina variegata","CZ0722199","6874d",2019,"STA_ZTRATABIO","Obojživelníci","Nedašov","10633048",18059,"ne","val","ne","zaznamenána ztráta vodních biotopù","ne",1,"ne","val","lok",0,"1","0","1",9,2,7,0,"Hrušová dolina",2019-06-12,2019-06-12,"RP SCHKO Bílé Karpaty","AOPK ÈR - RP SCHKO Bílé Karpaty"
"CZ0724089","Bombina variegata","CZ0724089","6377d",2019,"CELKOVE_HODNOCENI","Obojživelníci","Guty - pod gutským vrškem, Guty - pod G.vrškem 2, Oldøichovice u Tøince - øeka smìr G.Peklo, Guty - kaluž","10639702, 10639703, 10731962, 10736783",18136,"špatný","NA",NA,NA,NA,0,NA,NA,NA,0,"46","13","33",9,2,7,0,"Beskydy",2014-05-14,2019-08-28,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Bombina variegata","CZ0724089","6377d",2019,"POP_REPROPERIOD3","Obojživelníci","Guty - pod gutským vrškem, Guty - pod G.vrškem 2, Oldøichovice u Tøince - øeka smìr G.Peklo, Guty - kaluž","10639702, 10639703, 10731962, 10736783",18136,"3","min","1","rozmnožování za 3 roky","alespoò 1 rozmnožování za 3 roky",1,"ano","minmax","lok",0,"46","13","33",9,2,7,0,"Beskydy",2014-05-14,2019-08-28,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Bombina variegata","CZ0724089","6377d",2019,"STA_POKRVEGETACE","Obojživelníci","Guty - pod gutským vrškem, Guty - pod G.vrškem 2, Oldøichovice u Tøince - øeka smìr G.Peklo, Guty - kaluž","10639702, 10639703, 10731962, 10736783",18136,"neznámý","val","0",NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,"ne","val","lok",0,"46","13","33",9,2,7,0,"Beskydy",2014-05-14,2019-08-28,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
