"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ind_nadr","metodika"
"Druh","CZ0624130","Moravský kras","Cypripedium calceolus",NA,2000-01-01,2024-06-05,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0712189","Pod Rudným vrchem","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Olomouckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712189","Pod Rudným vrchem","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Olomouckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712189","Pod Rudným vrchem","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Olomouckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712226","Poláchovy stránì - Výøí skály","Cypripedium calceolus",NA,2000-01-01,2023-06-08,"Krajský úøad Olomouckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712226","Poláchovy stránì - Výøí skály","Cypripedium calceolus",NA,2000-01-01,2023-06-08,"Krajský úøad Olomouckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712226","Poláchovy stránì - Výøí skály","Cypripedium calceolus",NA,2000-01-01,2023-06-08,"Krajský úøad Olomouckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Cypripedium calceolus",NA,2000-01-01,2023-06-12,"AOPK ÈR - RP SCHKO Bílé Karpaty","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Cypripedium calceolus",NA,2000-01-01,2023-06-12,"AOPK ÈR - RP SCHKO Bílé Karpaty","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Cypripedium calceolus",NA,2000-01-01,2023-06-12,"AOPK ÈR - RP SCHKO Bílé Karpaty","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0724089","Beskydy","Aconitum firmum subsp. moravicum",NA,2000-01-01,2024-10-05,"AOPK ÈR - RP Moravskoslezské","LOK_PROCDOBR","1.217","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Moravskoslezské",NA,15087
"Druh","CZ0724089","Beskydy","Aconitum firmum subsp. moravicum",NA,2000-01-01,2024-10-05,"AOPK ÈR - RP Moravskoslezské","POP_PROCDOB","9.536","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Moravskoslezské",NA,15087
"Druh","CZ0724089","Beskydy","Aconitum firmum subsp. moravicum",NA,2000-01-01,2024-10-05,"AOPK ÈR - RP Moravskoslezské","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Moravskoslezské",NA,15087
"Druh","CZ0212020","Reèkov","Ligularia sibirica",NA,2000-01-01,2022-08-09,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212020","Reèkov","Ligularia sibirica",NA,2000-01-01,2022-08-09,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212020","Reèkov","Ligularia sibirica",NA,2000-01-01,2022-08-09,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0214043","Niva Bìlé u Klokoèky","Ligularia sibirica",NA,2000-01-01,2024-07-31,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0214043","Niva Bìlé u Klokoèky","Ligularia sibirica",NA,2000-01-01,2024-07-31,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0214043","Niva Bìlé u Klokoèky","Ligularia sibirica",NA,2000-01-01,2024-07-31,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0314123","Boletice","Ligularia sibirica",NA,2000-03-01,2024-09-17,"AOPK ÈR - RP Jižní Èechy, Krajský úøad Jihoèeského kraje, Správa NP Šumava, Újezdní úøad Boletice","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0314123","Boletice","Ligularia sibirica",NA,2000-03-01,2024-09-17,"AOPK ÈR - RP Jižní Èechy, Krajský úøad Jihoèeského kraje, Správa NP Šumava, Újezdní úøad Boletice","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0314123","Boletice","Ligularia sibirica",NA,2000-03-01,2024-09-17,"AOPK ÈR - RP Jižní Èechy, Krajský úøad Jihoèeského kraje, Správa NP Šumava, Újezdní úøad Boletice","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Ligularia sibirica",NA,2000-08-15,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Ligularia sibirica",NA,2000-08-15,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Ligularia sibirica",NA,2000-08-15,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212021","Slatinná louka u Velenky","Gladiolus palustris",NA,2002-01-01,2024-06-25,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","50","50","% lokalit v dobrém stavu","dobrý","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212021","Slatinná louka u Velenky","Gladiolus palustris",NA,2002-01-01,2024-06-25,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212021","Slatinná louka u Velenky","Gladiolus palustris",NA,2002-01-01,2024-06-25,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","10","zhoršený",NA,NA,"zhoršený","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0624070","Hodonínská Dúbrava","Gladiolus palustris",NA,2000-01-01,2024-06-29,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","5.072","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624070","Hodonínská Dúbrava","Gladiolus palustris",NA,2000-01-01,2024-06-29,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624070","Hodonínská Dúbrava","Gladiolus palustris",NA,2000-01-01,2024-06-29,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624072","Èertoryje","Gladiolus palustris",NA,2000-01-01,2024-06-13,"AOPK ÈR - RP SCHKO Bílé Karpaty","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624072","Èertoryje","Gladiolus palustris",NA,2000-01-01,2024-06-13,"AOPK ÈR - RP SCHKO Bílé Karpaty","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624072","Èertoryje","Gladiolus palustris",NA,2000-01-01,2024-06-13,"AOPK ÈR - RP SCHKO Bílé Karpaty","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0524044","Krkonoše","Pedicularis sudetica",NA,2000-01-01,2023-08-11,"AOPK ÈR - RP Liberecko, Správa KRNAP, Krajský úøad Libereckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0524044","Krkonoše","Pedicularis sudetica",NA,2000-01-01,2023-08-11,"AOPK ÈR - RP Liberecko, Správa KRNAP, Krajský úøad Libereckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0524044","Krkonoše","Pedicularis sudetica",NA,2000-01-01,2023-08-11,"AOPK ÈR - RP Liberecko, Správa KRNAP, Krajský úøad Libereckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0314109","Ruda","Liparis loeselii",NA,2000-03-14,2024-07-29,"AOPK ÈR - RP Jižní Èechy","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0314109","Ruda","Liparis loeselii",NA,2000-03-14,2024-07-29,"AOPK ÈR - RP Jižní Èechy","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0314109","Ruda","Liparis loeselii",NA,2000-03-14,2024-07-29,"AOPK ÈR - RP Jižní Èechy","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Èechy",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Liparis loeselii",NA,1999-01-01,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Liparis loeselii",NA,1999-01-01,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0514042","Jestøebsko - Dokesko","Liparis loeselii",NA,1999-01-01,2024-10-02,"Krajský úøad Libereckého kraje, AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0514113","Podtrosecká údolí","Liparis loeselii",NA,2001-08-21,2023-06-28,"AOPK ÈR - RP Liberecko, Krajský úøad Královéhradeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0514113","Podtrosecká údolí","Liparis loeselii",NA,2001-08-21,2023-06-28,"AOPK ÈR - RP Liberecko, Krajský úøad Královéhradeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0514113","Podtrosecká údolí","Liparis loeselii",NA,2001-08-21,2023-06-28,"AOPK ÈR - RP Liberecko, Krajský úøad Královéhradeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Liberecko",NA,15087
"Druh","CZ0524048","Byšièky","Liparis loeselii",NA,2000-01-01,2024-09-05,"Krajský úøad Královéhradeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0524048","Byšièky","Liparis loeselii",NA,2000-01-01,2024-09-05,"Krajský úøad Královéhradeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0524048","Byšièky","Liparis loeselii",NA,2000-01-01,2024-09-05,"Krajský úøad Královéhradeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Liparis loeselii",NA,2000-01-01,2024-06-18,"AOPK ÈR - RP SCHKO Bílé Karpaty","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Liparis loeselii",NA,2000-01-01,2024-06-18,"AOPK ÈR - RP SCHKO Bílé Karpaty","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0724090","Bílé Karpaty","Liparis loeselii",NA,2000-01-01,2024-06-18,"AOPK ÈR - RP SCHKO Bílé Karpaty","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624043","Stolová hora","Dianthus lumnitzeri",NA,2000-01-01,2023-05-17,"AOPK ÈR - RP Jižní Morava","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624043","Stolová hora","Dianthus lumnitzeri",NA,2000-01-01,2023-05-17,"AOPK ÈR - RP Jižní Morava","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624043","Stolová hora","Dianthus lumnitzeri",NA,2000-01-01,2023-05-17,"AOPK ÈR - RP Jižní Morava","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624104","Dìvín","Dianthus lumnitzeri",NA,2000-01-01,2022-07-27,"AOPK ÈR - RP Jižní Morava","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624104","Dìvín","Dianthus lumnitzeri",NA,2000-01-01,2022-07-27,"AOPK ÈR - RP Jižní Morava","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624104","Dìvín","Dianthus lumnitzeri",NA,2000-01-01,2022-07-27,"AOPK ÈR - RP Jižní Morava","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0612136","Kobylinec","Pulsatilla grandis",NA,2000-01-01,2025-03-08,"Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612136","Kobylinec","Pulsatilla grandis",NA,2000-01-01,2025-03-08,"Krajský úøad Kraje Vysoèina","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612136","Kobylinec","Pulsatilla grandis",NA,2000-01-01,2025-03-08,"Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612141","Ptáèovský kopeèek","Pulsatilla grandis",NA,2000-01-01,2024-03-26,"Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612141","Ptáèovský kopeèek","Pulsatilla grandis",NA,2000-01-01,2024-03-26,"Krajský úøad Kraje Vysoèina","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612141","Ptáèovský kopeèek","Pulsatilla grandis",NA,2000-01-01,2024-03-26,"Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612147","Špilberk","Pulsatilla grandis",NA,2000-01-01,2023-04-12,"Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612147","Špilberk","Pulsatilla grandis",NA,2000-01-01,2023-04-12,"Krajský úøad Kraje Vysoèina","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612147","Špilberk","Pulsatilla grandis",NA,2000-01-01,2023-04-12,"Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614131","Údolí Oslavy a Chvojnice","Pulsatilla grandis",NA,2001-01-01,2024-03-25,"Krajský úøad Jihomoravského kraje, AOPK ÈR - RP Vysoèina, Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614131","Údolí Oslavy a Chvojnice","Pulsatilla grandis",NA,2001-01-01,2024-03-25,"Krajský úøad Jihomoravského kraje, AOPK ÈR - RP Vysoèina, Krajský úøad Kraje Vysoèina","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614131","Údolí Oslavy a Chvojnice","Pulsatilla grandis",NA,2001-01-01,2024-03-25,"Krajský úøad Jihomoravského kraje, AOPK ÈR - RP Vysoèina, Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614133","Kozének","Pulsatilla grandis",NA,2000-01-01,2024-04-03,"Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","25","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614133","Kozének","Pulsatilla grandis",NA,2000-01-01,2024-04-03,"Krajský úøad Kraje Vysoèina","POP_PROCDOB","26.337","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0614133","Kozének","Pulsatilla grandis",NA,2000-01-01,2024-04-03,"Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0622009","Hovoranské louky","Pulsatilla grandis",NA,2000-01-01,2023-04-06,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622009","Hovoranské louky","Pulsatilla grandis",NA,2000-01-01,2023-04-06,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622009","Hovoranské louky","Pulsatilla grandis",NA,2000-01-01,2023-04-06,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622017","Louky pod Kumstátem","Pulsatilla grandis",NA,2000-05-10,2023-04-06,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622017","Louky pod Kumstátem","Pulsatilla grandis",NA,2000-05-10,2023-04-06,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622017","Louky pod Kumstátem","Pulsatilla grandis",NA,2000-05-10,2023-04-06,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622150","Biskoupský kopec","Pulsatilla grandis",NA,2000-01-01,2024-03-28,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622150","Biskoupský kopec","Pulsatilla grandis",NA,2000-01-01,2024-03-28,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622150","Biskoupský kopec","Pulsatilla grandis",NA,2000-01-01,2024-03-28,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622161","Ve Žlebì","Pulsatilla grandis",NA,2000-01-01,2023-03-22,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622161","Ve Žlebì","Pulsatilla grandis",NA,2000-01-01,2023-03-22,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622161","Ve Žlebì","Pulsatilla grandis",NA,2000-01-01,2023-03-22,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622162","Kopeèky u Únanova","Pulsatilla grandis",NA,2000-01-01,2024-03-16,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","25","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622162","Kopeèky u Únanova","Pulsatilla grandis",NA,2000-01-01,2024-03-16,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","86.408","50","% populace v dobrém stavu","dobrý","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622162","Kopeèky u Únanova","Pulsatilla grandis",NA,2000-01-01,2024-03-16,"Krajský úøad Jihomoravského kraje","10","zhoršený",NA,NA,"zhoršený","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622167","Žebìtín","Pulsatilla grandis",NA,2000-01-01,2025-03-09,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622167","Žebìtín","Pulsatilla grandis",NA,2000-01-01,2025-03-09,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622167","Žebìtín","Pulsatilla grandis",NA,2000-01-01,2025-03-09,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622169","Na Kocourkách","Pulsatilla grandis",NA,2000-01-01,2024-03-18,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622169","Na Kocourkách","Pulsatilla grandis",NA,2000-01-01,2024-03-18,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622169","Na Kocourkách","Pulsatilla grandis",NA,2000-01-01,2024-03-18,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622170","Na lesní horce","Pulsatilla grandis",NA,2004-06-10,2024-03-14,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622170","Na lesní horce","Pulsatilla grandis",NA,2004-06-10,2024-03-14,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622170","Na lesní horce","Pulsatilla grandis",NA,2004-06-10,2024-03-14,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622172","Nad Vápenkou","Pulsatilla grandis",NA,2000-01-01,2024-03-19,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0622172","Nad Vápenkou","Pulsatilla grandis",NA,2000-01-01,2024-03-19,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0622172","Nad Vápenkou","Pulsatilla grandis",NA,2000-01-01,2024-03-19,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0622173","Netopýrky","Pulsatilla grandis",NA,2000-01-01,2023-03-31,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
