ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2018;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;Lomnický rybník;Lomnický rybník;99,"5843b";RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2017-08-21;2018-08-22;10406712;2018-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;20;1;6319160
2018;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;Lomnický rybník;Lomnický rybník;99,"5843b";RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2017-08-21;2018-08-22;10406712;2018-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;6319160
2018;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;Lomnický rybník;Lomnický rybník;99,"5843b";RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2017-08-21;2018-08-22;10406712;2018-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;6319160
2018;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;Lomnický rybník;Lomnický rybník;99,"5843b";RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2017-08-21;2018-08-22;10406712;2018-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;6319160
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;4;0;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1886;Lpmnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12797115, 12796767, 12797383;2023-09-14;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;jednotlivě;1;9621963
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9622325
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9622325
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;7;0;9622325
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9622325
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9622325
2023;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI1887;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2023-09-14;2023-09-14;12796912, 12796651, 12796544, 12796954;2023-09-14;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;jednotlivě;1;9622325
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;12682768
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;12682768
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;7;0;12682768
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;12682768
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;12682768
2025;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;MOTYLI3859;Lomnicky rybnik;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-08-29;2025-08-29;15305128, 15304865, 15305064, 15305312, 15304901;2025-08-29;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;12682768
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;zhoršený;0.5;8656401
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;8656401
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;25;1;8656401
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;8656401
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;8656401
2022;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník;PP Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2022-08-29;11975599, 11975642, 11975643, 11975644, 11975645, 11975646, 11975647, 11975649, 11975650, 11975651, 11975652, 11975597;2022-08-29;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;8656401
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C1;PP Lomnický rybník, C1;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206366;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558305
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;2;0;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C2, C3;PP Lomnický rybník, C2, C3;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206367;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558306
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;2;0;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C4;PP Lomnický rybník, C4;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206368;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558307
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;2;0;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C5, C6;PP Lomnický rybník, C5, C6;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206370;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558309
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C7;PP Lomnický rybník, C7;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206374;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558313
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PP Lomnický rybník, C8;PP Lomnický rybník, C8;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-08-26;2020-08-26;11206421;2020-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7558360
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7418213
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7418213
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;7418213
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7418213
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7418213
2020;CZ0414027;Lomnický rybník;Euphydryas aurinia;Motýli;PR Lomnický rybník;PR Lomnický rybník;5843b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-01;2020-06-01;11100774;2020-06-01;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7418213
2016;CZ0414127;Hradiště;Euphydryas aurinia;Motýli;Bražec - pod Valovským vrchem;Bražec - pod Valovským vrchem;5844a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2016-09-15;2016-09-15;9777892;2016-09-15;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;6037141
2016;CZ0414127;Hradiště;Euphydryas aurinia;Motýli;Bražec - pod Valovským vrchem;Bražec - pod Valovským vrchem;5844a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2016-09-15;2016-09-15;9777892;2016-09-15;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6037141
2016;CZ0414127;Hradiště;Euphydryas aurinia;Motýli;Bražec - pod Valovským vrchem;Bražec - pod Valovským vrchem;5844a;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2016-09-15;2016-09-15;9777892;2016-09-15;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;6037141
