ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1800;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797070, 12796826, 12797020, 12796728, 12797355, 12796656;2023-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9622568
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1801;PP Čertkus, sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12797103;2023-08-23;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9621856
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1803;Pp_certkus_sever;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-23;2023-08-23;12796771;2023-08-23;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9622072
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;4;NA;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;16;1;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1870;PP Čertkus - střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796612, 12796732, 12797431, 12796554, 12797359, 12797059, 12797273, 12796587, 12797164, 12796746, 12797366, 12796981;2023-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9621764
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1871;PP Čertkus - za potokem;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12797393;2023-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9622394
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9621864
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;9621864
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;7;0;9621864
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;9621864
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9621864
2023;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI1872;PP Čertkus - západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-08-22;2023-08-22;12796629, 12796701, 12797262, 12796936, 12797200;2023-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;9621864
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;2;0;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2468;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089443, 13089437;2024-08-21;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10152324
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2469;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13104862;2024-08-21;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10184433
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2472;PP Čertkus, západ;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089476;2024-08-21;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10152125
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;5;0;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2473;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089546, 13089768, 13089775, 13089735, 13089460;2024-08-21;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10152264
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;5;0;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2474;PP Čertkus, střed;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089708, 13089677, 13089690, 13089445, 13089467;2024-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10152123
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2475;PP Čertkus, východ;01,"6042b";RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-22;2024-08-22;13089336;2024-08-22;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10151859
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2476;PP Certkus_ zapad;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13089424;2024-08-21;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;hojně;1;10152127
2024;CZ0413179;Podhorní louky;Euphydryas aurinia;Motýli;MOTYLI2477;PP Certkus_ stred;6042b;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2024-08-21;2024-08-21;13090621, 13090657, 13090507, 13090517, 13090563, 13090537, 13090536;2024-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;10155589
