"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ID_ND_AKCE"
"Druh","CZ0623367","U Huberta","Triturus cristatus",1166,2023-05-03,2024-08-22,"Krajský úøad Jihomoravského kraje","POCET_HODNOCENYCH_LOKALIT",1,NA,"poèet dílèích lokalit","nehodnocen","setrvalý",2025-04-10,"RP Jižní Morava","12502778 || 13123206 || 13123380 || 13123152 || 12801116 || 12801134 || 12502773 || 13123363"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","PRESENCE_P1a",50,50,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","POCET_MIN",1,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","POCET_MAX",10,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","POPULACE_P1b",NA,50,"% lokalit v dobrém stavu","neznámý","neznámý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","REPRODUKCE_P2",33.33,50,"% lokalit v dobrém stavu","špatný","zhoršující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","ZTRATA_BIOTOPU_P3",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","TLAK_RYB_P4",50,50,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","MANIPULACE_HLADINOU_P5",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","VYSYCHANI_P6",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","VEGETACE_P7",66.67,50,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","PRUHLEDNOST_P8",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","UHYN_P10",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","CELKOVE_P0",50,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","špatný","setrvalý",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0413193","U sedmi rybníkù","Triturus cristatus",1166,2022-04-13,2024-08-05,"Krajský úøad Karlovarského kraje","POCET_HODNOCENYCH_LOKALIT",6,NA,"poèet dílèích lokalit","nehodnocen","zlepšující se",2025-04-10,"RP SCHKO Slavkovský les","12084440 || 12082837 || 12085111 || 12084429 || 12084463 || 13732608 || 13732541 || 13732568 || 13747426 || 13732553 || 13732594 || 13732640 || 13732639 || 13732567 || 13732593"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","PRESENCE_P1a",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","POCET_MIN",2,NA,"adulti","nehodnocen","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","POCET_MAX",20,NA,"adulti","nehodnocen","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","POPULACE_P1b",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","REPRODUKCE_P2",0,50,"% lokalit v dobrém stavu","špatný","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","ZTRATA_BIOTOPU_P3",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","TLAK_RYB_P4",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","VYSYCHANI_P6",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","VEGETACE_P7",50,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","ZASTIN_P9",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","UHYN_P10",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","CELKOVE_P0",100,50,"% lokalit v dobrém stavu","dobrý","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","POCET_HODNOCENYCH_LOKALIT",2,NA,"poèet dílèích lokalit","nehodnocen","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0723430","Údolí Bánovského potoka","Bombina variegata",1193,2023-05-19,2024-06-16,"Krajský úøad Zlínského kraje","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","špatný","neznámý",2025-04-10,"RP SCHKO Bílé Karpaty","13116201 || 12791111 || 13116170 || 12748302 || 12792659"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","PRESENCE_P1a",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","POCET_MIN",254,NA,"volající samci","nehodnocen","zhoršující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","POCET_MAX",2110,NA,"volající samci","nehodnocen","zhoršující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","POPULACE_P1b",100,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","REPRODUKCE_P2",NA,NA,"% lokalit v dobrém stavu","nehodnocen","neznámý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","ZTRATA_BIOTOPU_P3",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","TLAK_RYB_P4",25,50,"% lokalit v dobrém stavu","špatný","zhoršující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","MANIPULACE_HLADINOU_P5",100,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","VYSYCHANI_P6",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","PRUHLEDNOST_P8",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","ZASTIN_P9",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","UHYN_P10",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","CELKOVE_P0",100,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","POCET_HODNOCENYCH_LOKALIT",4,NA,"poèet dílèích lokalit","nehodnocen","zlepšující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0313134","Újezdec","Bombina bombina",1188,2022-05-09,2024-08-08,"Krajský úøad Jihoèeského kraje","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","dobrý","zlepšující se",2025-04-10,"RP Jižní Èechy","12083680 || 12083677 || 13123178 || 13437202 || 13437215 || 12731989 || 12801201 || 13437157 || 13123160 || 13437160 || 12732096 || 12801222 || 13123159 || 12732049 || 13437249 || 13437240 || 13437172 || 13437214 || 13123365 || 12801158 || 13437213 || 13437226 || 13123146 || 13123265 || 13123345 || 12801241 || 12731990 || 13123128 || 13123375 || 13123250 || 13123249"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","PRESENCE_P1a",75,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","POCET_MIN",13,NA,"volající samci","nehodnocen","zhoršující se",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","POCET_MAX",70,NA,"volající samci","nehodnocen","zhoršující se",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","POPULACE_P1b",66.67,50,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","REPRODUKCE_P2",NA,NA,"% lokalit v dobrém stavu","nehodnocen","neznámý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","ZTRATA_BIOTOPU_P3",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","TLAK_RYB_P4",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","MANIPULACE_HLADINOU_P5",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","VYSYCHANI_P6",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","PRUHLEDNOST_P8",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","ZASTIN_P9",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","UHYN_P10",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","CELKOVE_P0",50,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
