kod_chu;DRUH;KOD_LOKAL;POLE;ROK;ID_IND;SKUPINA;NAZEV_LOK;ID_ND_AKCE;DATUM;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;LIM_INDLIST;STAV_IND;KLIC;IND_GRP;UROVEN;CILMON;IND_SUM;IND_SUMKLIC;IND_SUMOST;IND_LEN;IND_LENKLIC;IND_LENOST;CELKOVE;NAZEV;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;pracoviste;oop
CZ0713398;Bombina variegata;CZ0713398_3;5770a;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Poldův rybník;12998791, 12998814, 13003451, 13022337, 13082002;19935;ne;val;ne;NA;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Zlaté Hory - Zlaté jezero;2021-05-09;2024-07-31;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713398;Bombina variegata;CZ0713398_3;5770a;2024;STA_ZASTINENIHLADINA;Obojživelníci;Poldův rybník;12998791, 12998814, 13003451, 13022337, 13082002;19935;51-75 %, 0-25 %;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;1;ne;val;lok;1;3;0;3;9;2;7;0;Zlaté Hory - Zlaté jezero;2021-05-09;2024-07-31;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713398;Bombina variegata;CZ0713398_3;5770a;2024;STA_ZTRATABIO;Obojživelníci;Poldův rybník;12998791, 12998814, 13003451, 13022337, 13082002;19935;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Zlaté Hory - Zlaté jezero;2021-05-09;2024-07-31;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;CELKOVE_HODNOCENI;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;špatný;NA;NA;NA;NA;0;NA;NA;NA;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;POP_REPROPERIOD3;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;0;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;STA_POKRVEGETACE;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;26-50 %, 51-75 %;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;STA_RYBY;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;ne;val;ne;NA;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;STA_ZASTINENIHLADINA;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;0-25 %;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_1;5669c;2024;STA_ZTRATABIO;Obojživelníci;Starý rybník u soutoku;12998794, 12998795, 13022357;19891;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2021-05-07;2024-06-17;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;CELKOVE_HODNOCENI;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;špatný;NA;NA;NA;NA;0;NA;NA;NA;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;POP_REPROPERIOD3;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;0;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;STA_POKRVEGETACE;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;76-100 %;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;0;ne;val;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;STA_RYBY;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;ne;val;ne;NA;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;STA_ZASTINENIHLADINA;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;26-50 %;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;1;ne;val;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713385;Bombina variegata;CZ0713385;5769b;2024;STA_ZTRATABIO;Obojživelníci;Písečná - mokřad, Písečná u Jeseníka;12998849, 13003458, 13013809, 13013810, 13137713, 13137715, 13137716, 13137717;19918;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Písečná - mokřad;2013-05-05;2024-07-14;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;CELKOVE_HODNOCENI;Obojživelníci;Hážovice;13000686;19518;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;POP_REPROPERIOD3;Obojživelníci;Hážovice;13000686;19518;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;STA_POKRVEGETACE;Obojživelníci;Hážovice;13000686;19518;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;STA_RYBY;Obojživelníci;Hážovice;13000686;19518;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Hážovice;13000686;19518;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;STA_ZASTINENIHLADINA;Obojživelníci;Hážovice;13000686;19518;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6575c;2023;STA_ZTRATABIO;Obojživelníci;Hážovice;13000686;19518;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2015-06-18;2023-06-10;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;CELKOVE_HODNOCENI;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;POP_REPROPERIOD3;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;STA_POKRVEGETACE;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;STA_RYBY;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;STA_ZASTINENIHLADINA;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0810004;Bombina variegata;CZ0810004;6376b;2024;STA_ZTRATABIO;Obojživelníci;Dobrá u Frýdku-Místku;13001516;19873;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Niva Morávky;2017-05-30;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské, Krajský úřad Moravskoslezského kraje
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;CELKOVE_HODNOCENI;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;POP_REPROPERIOD3;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;STA_POKRVEGETACE;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;STA_RYBY;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;STA_ZASTINENIHLADINA;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474c;2024;STA_ZTRATABIO;Obojživelníci;Hostašovice, Veřovické vrchy, Mořkov, Veřovické vrchy, tůň ve vyjeté kolejí 4 m2;13001666, 13001688, 13001689, 13001690, 13001691;19874;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2019-06-03;2024-05-31;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;CELKOVE_HODNOCENI;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;POP_REPROPERIOD3;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;STA_POKRVEGETACE;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;STA_RYBY;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;STA_ZASTINENIHLADINA;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6474d;2024;STA_ZTRATABIO;Obojživelníci;Mořkov, Veřovické vrchy, Zubří;13001673, 13001675, 13016694;19873;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;34;0;34;9;2;7;0;Beskydy;2016-09-04;2024-05-30;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;CELKOVE_HODNOCENI;Obojživelníci;Lopeník;13013081;19880;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;POP_REPROPERIOD3;Obojživelníci;Lopeník;13013081;19880;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;STA_POKRVEGETACE;Obojživelníci;Lopeník;13013081;19880;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;STA_RYBY;Obojživelníci;Lopeník;13013081;19880;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Lopeník;13013081;19880;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;STA_ZASTINENIHLADINA;Obojživelníci;Lopeník;13013081;19880;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7072d;2024;STA_ZTRATABIO;Obojživelníci;Lopeník;13013081;19880;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;5;0;5;9;2;7;0;Bílé Karpaty;2018-05-01;2024-06-06;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;CELKOVE_HODNOCENI;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;špatný;NA;NA;NA;NA;0;NA;NA;NA;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;POP_REPROPERIOD3;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;STA_POKRVEGETACE;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;51-75 %;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;0;ne;val;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;STA_RYBY;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;ne;val;ne;NA;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;STA_ZASTINENIHLADINA;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;0-25 %;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;1;ne;val;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723416;Bombina variegata;CZ0723416;6971a;2024;STA_ZTRATABIO;Obojživelníci;Popovice, Popovické rybníky;13014104, 13776736, 13776737;19852;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;1;3;0;3;9;2;7;0;Popovické rybníky;2013-04-23;2024-05-09;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;CELKOVE_HODNOCENI;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;špatný;NA;NA;NA;NA;0;NA;NA;NA;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;POP_REPROPERIOD3;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;STA_POKRVEGETACE;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;11-25 %, 26-50 %, 51-75 %;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;STA_RYBY;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;STA_UHYNOBOJZIVELNIK;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;ne;val;ne;NA;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;STA_ZASTINENIHLADINA;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;26-50 %;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
CZ0713827;Bombina variegata;CZ0713827_10_14;5669a;2024;STA_ZTRATABIO;Obojživelníci;Tůně a vyjeté koleje u Latzelovy kaple;13014552, 13014542, 13014551, 13014546;19880;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;1;4;0;4;9;2;7;0;Stará Červená Voda - lesní komplex;2024-04-09;2024-06-06;RP Olomoucko;Krajský úřad Olomouckého kraje
