"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ind_nadr","metodika"
"Druh","CZ0624099","Niva Dyje","Lucanus cervus",NA,2012-01-01,2024-04-06,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624100","Milovick˝ les","Lucanus cervus",NA,2012-06-15,2024-08-12,"AOPK »R - RP JiûnÌ Morava",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624101","KuntÌnov","Lucanus cervus",NA,2015-06-02,2023-11-09,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624106","Tvo¯ihr·zsk˝ les","Lucanus cervus",NA,2012-05-29,2023-07-05,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624234","Svat˝ kopeËek u Mikulova","Lucanus cervus",NA,2012-05-28,2024-08-03,"AOPK »R - RP JiûnÌ Morava",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624072","»ertoryje","Lycaena dispar",NA,2012-05-25,2022-08-12,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0714073","LitovelskÈ PomoravÌ","Lycaena dispar",NA,2012-08-05,2024-08-01,"AOPK »R - RP Olomoucko, Krajsk˝ ˙¯ad OlomouckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Olomoucko",NA,15087
"Druh","CZ0714085","Morava - ChropyÚsk˝ luh","Lycaena dispar",NA,2014-07-24,2023-08-16,"AOPK »R - RP Olomoucko, AOPK »R - RP SCHKO BÌlÈ Karpaty, Krajsk˝ ˙¯ad OlomouckÈho kraje, Krajsk˝ ˙¯ad ZlÌnskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Olomoucko",NA,15087
"Druh","CZ0314023","T¯eboÚsko - st¯ed","Ophiogomphus cecilia",NA,2013-04-26,2024-08-21,"AOPK »R - RP JiûnÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0423510","Oh¯e","Ophiogomphus cecilia",NA,2014-06-22,2024-07-21,"Krajsk˝ ˙¯ad ⁄steckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO »eskÈ st¯edoho¯Ì",NA,15087
"Druh","CZ0513256","SmÏd·","Ophiogomphus cecilia",NA,2012-05-22,2024-09-04,"Krajsk˝ ˙¯ad LibereckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Liberecko",NA,15087
"Druh","CZ0513506","HornÌ PlouËnice","Ophiogomphus cecilia",NA,2012-07-04,2024-09-06,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj, Krajsk˝ ˙¯ad LibereckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0624001","Meandry Dyje","Ophiogomphus cecilia",NA,2015-08-07,2023-07-07,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0814092","Pood¯Ì","Ophiogomphus cecilia",NA,2015-06-21,2022-08-16,"AOPK »R - RP MoravskoslezskÈ, Krajsk˝ ˙¯ad MoravskoslezskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP MoravskoslezskÈ",NA,15087
"Druh","CZ0213070","Sl·nsko - ByseÚsk˝ potok","Osmoderma barnabita",NA,2014-01-16,2021-07-30,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0214009","LibickÈ luhy","Osmoderma barnabita",NA,2021-01-01,2021-01-01,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj, Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0313113","SokolÌ hnÌzdo a baûantnice","Osmoderma barnabita",NA,2012-03-23,2021-09-23,"Krajsk˝ ˙¯ad JihoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0313131","T¯eboÚ","Osmoderma barnabita",NA,2013-06-20,2021-12-07,"AOPK »R - RP JiûnÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0323155","Lopata","Osmoderma barnabita",NA,2022-08-08,2023-06-19,"Krajsk˝ ˙¯ad PlzeÚskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO »esk˝ les",NA,15087
"Druh","CZ0513508","Zahr·dky","Osmoderma barnabita",NA,2012-05-25,2021-06-30,"Krajsk˝ ˙¯ad LibereckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Liberecko",NA,15087
"Druh","CZ0514042","Jest¯ebsko - Dokesko","Osmoderma barnabita",NA,2013-07-17,2023-06-27,"Krajsk˝ ˙¯ad LibereckÈho kraje, AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0523284","OpoËno","Osmoderma barnabita",NA,2012-06-14,2023-08-03,"Krajsk˝ ˙¯ad Kr·lovÈhradeckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0533295","BÏstvina","Osmoderma barnabita",NA,2012-06-27,2022-07-01,"Krajsk˝ ˙¯ad PardubickÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0533307","KunÏtick· hora","Osmoderma barnabita",NA,2022-06-24,2022-06-24,"Krajsk˝ ˙¯ad PardubickÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0533309","Pardubice - z·mek","Osmoderma barnabita",NA,2012-06-27,2022-07-22,"Krajsk˝ ˙¯ad PardubickÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0533501","Slavick· obora","Osmoderma barnabita",NA,2015-07-19,2022-08-02,"AOPK »R - RP VysoËina",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0533698","Kladruby nad Labem","Osmoderma barnabita",NA,2016-12-01,2022-02-10,"Krajsk˝ ˙¯ad PardubickÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0613816","N·mÏöùsk· obora","Osmoderma barnabita",NA,2015-01-01,2023-09-01,"Krajsk˝ ˙¯ad Kraje VysoËina",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0724120","KnÏûpolsk˝ les","Osmoderma barnabita",NA,2013-07-05,2022-06-15,"Krajsk˝ ˙¯ad ZlÌnskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0813447","Hukvaldy","Osmoderma barnabita",NA,2013-07-15,2019-07-31,"Krajsk˝ ˙¯ad MoravskoslezskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP MoravskoslezskÈ",NA,15087
"Druh","CZ0513255","SlatinnÈ vrchy","Rosalia alpina",NA,2015-07-16,2024-07-12,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0514042","Jest¯ebsko - Dokesko","Rosalia alpina",NA,2015-06-29,2024-06-30,"Krajsk˝ ˙¯ad LibereckÈho kraje, AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0514243","Velk˝ a Mal˝ BezdÏz","Rosalia alpina",NA,2012-07-06,2024-08-15,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0724430","Vl·rsk˝ pr˘smyk","Rosalia alpina",NA,2012-07-15,2024-07-27,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
NA,"CZ0520519",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0213086",NA,"Triturus cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0214005",NA,"Maculinea teleius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0214005",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0534051",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0534051",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0610175",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0720013",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0520028",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424034",NA,"Adenophora lilifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424034",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0525001",NA,"Hamatocaulis vernicosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0410404",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0714082",NA,"Unio crassus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0714082",NA,"Bombina bombina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0714082",NA,"Romanogobio kesslerii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0714082",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0313092",NA,"Lampetra planeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0213600",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0523824",NA,"Leucorrhinia pectoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0323142",NA,"Aspius aspius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0323142",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Triturus montandoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Buxbaumia viridis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Hamatocaulis vernicosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Bombina variegata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Canis lupus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Lutra lutra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Lynx lynx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Ursus arctos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Unio crassus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Aconitum firmum subsp. moravicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"Rhysodes sulcatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724089",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Ciconia nigra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Dendrocopos leucotos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Dryocopus martius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Ficedula parva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Glaucidium passerinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Picus canus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Picoides tridactylus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Strix uralensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Tetrao urogallus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0811022",NA,"Bonasa bonasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533684",NA,"Rhinolophus hipposideros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424036",NA,"Lucanus cervus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424036",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0213776",NA,"Spermophilus citellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0423198",NA,"Austropotamobius torrentium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0620001",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623803",NA,"Osmoderma barnabita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424030",NA,"Pulsatilla patens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424030",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424030",NA,"Maculinea teleius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424030",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0513657",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0713720",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0523669",NA,"Barbastella barbastellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Klasea lycopifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Lycaena dispar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Vertigo angustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Vertigo moulinsiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Cypripedium calceolus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Liparis loeselii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"Maculinea teleius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0724090",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0720441",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424129",NA,"Cypripedium calceolus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424129",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0424135",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0210100",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623035",NA,"Euplagia quadripunctaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623035",NA,"Bolbelasmus unicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623035",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0510441",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0622150",NA,"Pulsatilla grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0613695",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0613696",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0310629",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0313805",NA,"Margaritifera margaritifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0313805",NA,"Cottus gobio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623701",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Euplagia quadripunctaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Lynx lynx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Vertigo angustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Cottus gobio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Lampetra planeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Maculinea teleius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"Gentianella bohemica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314124",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0313094",NA,"Osmoderma barnabita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0110142",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0410023",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0323143",NA,"Bombina variegata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0423201",NA,"Euplagia quadripunctaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623324",NA,"Cottus gobio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623324",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0530033",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0531012",NA,"Porzana porzana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533308",NA,"Leucorrhinia pectoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533308",NA,"Cucujus cinnaberinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533308",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533308",NA,"Bombina bombina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0213777",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0420451",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0311040",NA,"Crex crex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0311040",NA,"Glaucidium passerinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0311040",NA,"Lullula arborea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0311040",NA,"Picoides tridactylus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0311040",NA,"Bonasa bonasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Lynx lynx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Margaritifera margaritifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Cottus gobio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Ligularia sibirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Maculinea nausithous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"Maculinea teleius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314123",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0323144",NA,"Triturus cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0413174",NA,"Triturus cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0422075",NA,"Pulsatilla patens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0422075",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0314021",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0623702",NA,"Myotis myotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533685",NA,"Rhinolophus hipposideros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0420026",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0624094",NA,"Cypripedium calceolus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0624094",NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CZ0533686",NA,"Barbastella barbastellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
