typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0622179;Široký;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622179;Široký;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622179;Široký;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622217;Stepní stráně u Komořan;Pulsatilla grandis;NA;2002-06-05;2024-03-21;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622217;Stepní stráně u Komořan;Pulsatilla grandis;NA;2002-06-05;2024-03-21;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622217;Stepní stráně u Komořan;Pulsatilla grandis;NA;2002-06-05;2024-03-21;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622226;Velký kopec;Pulsatilla grandis;NA;2001-01-01;2021-04-02;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622226;Velký kopec;Pulsatilla grandis;NA;2001-01-01;2021-04-02;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622226;Velký kopec;Pulsatilla grandis;NA;2001-01-01;2021-04-02;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622227;Volkramy;Pulsatilla grandis;NA;2011-05-12;2025-03-16;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622227;Volkramy;Pulsatilla grandis;NA;2011-05-12;2025-03-16;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622227;Volkramy;Pulsatilla grandis;NA;2011-05-12;2025-03-16;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624020;Stránská skála;Pulsatilla grandis;NA;2000-08-01;2024-10-01;AOPK ČR - RP Jižní Morava;LOK_PROCDOBR;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624020;Stránská skála;Pulsatilla grandis;NA;2000-08-01;2024-10-01;AOPK ČR - RP Jižní Morava;POP_PROCDOB;48.843;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624020;Stránská skála;Pulsatilla grandis;NA;2000-08-01;2024-10-01;AOPK ČR - RP Jižní Morava;10;zhoršený;NA;NA;zhoršený;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624043;Stolová hora;Pulsatilla grandis;NA;2000-01-01;2024-04-26;AOPK ČR - RP Jižní Morava;LOK_PROCDOBR;10;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624043;Stolová hora;Pulsatilla grandis;NA;2000-01-01;2024-04-26;AOPK ČR - RP Jižní Morava;POP_PROCDOB;49.092;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624043;Stolová hora;Pulsatilla grandis;NA;2000-01-01;2024-04-26;AOPK ČR - RP Jižní Morava;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624067;Kamenný vrch;Pulsatilla grandis;NA;2000-09-25;2024-04-06;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624067;Kamenný vrch;Pulsatilla grandis;NA;2000-09-25;2024-04-06;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624067;Kamenný vrch;Pulsatilla grandis;NA;2000-09-25;2024-04-06;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624096;Podyjí;Pulsatilla grandis;NA;2000-01-01;2025-03-28;Správa NP Podyjí;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624096;Podyjí;Pulsatilla grandis;NA;2000-01-01;2025-03-28;Správa NP Podyjí;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624096;Podyjí;Pulsatilla grandis;NA;2000-01-01;2025-03-28;Správa NP Podyjí;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624097;Šévy;Pulsatilla grandis;NA;2002-06-01;2023-06-22;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624097;Šévy;Pulsatilla grandis;NA;2002-06-01;2023-06-22;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624097;Šévy;Pulsatilla grandis;NA;2002-06-01;2023-06-22;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624118;Skalky u Havraníků;Pulsatilla grandis;NA;2001-05-01;2022-09-05;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624118;Skalky u Havraníků;Pulsatilla grandis;NA;2001-05-01;2022-09-05;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624118;Skalky u Havraníků;Pulsatilla grandis;NA;2001-05-01;2022-09-05;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624128;Krumlovsko-rokytenské slepence;Pulsatilla grandis;NA;2000-01-01;2024-04-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624128;Krumlovsko-rokytenské slepence;Pulsatilla grandis;NA;2000-01-01;2024-04-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624128;Krumlovsko-rokytenské slepence;Pulsatilla grandis;NA;2000-01-01;2024-04-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624130;Moravský kras;Pulsatilla grandis;NA;2000-01-01;2024-03-19;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624130;Moravský kras;Pulsatilla grandis;NA;2000-01-01;2024-03-19;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624130;Moravský kras;Pulsatilla grandis;NA;2000-01-01;2024-03-19;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624235;Malhostovické kopečky;Pulsatilla grandis;NA;2000-01-01;2024-04-06;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624235;Malhostovické kopečky;Pulsatilla grandis;NA;2000-01-01;2024-04-06;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624235;Malhostovické kopečky;Pulsatilla grandis;NA;2000-01-01;2024-04-06;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624236;Jižní svahy Hádů;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;16.667;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624236;Jižní svahy Hádů;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;POP_PROCDOB;90.715;50;% populace v dobrém stavu;dobrý;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624236;Jižní svahy Hádů;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;10;zhoršený;NA;NA;zhoršený;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0712192;U Bílých hlín;Pulsatilla grandis;NA;2000-01-01;2025-03-20;Krajský úřad Olomouckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712192;U Bílých hlín;Pulsatilla grandis;NA;2000-01-01;2025-03-20;Krajský úřad Olomouckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712192;U Bílých hlín;Pulsatilla grandis;NA;2000-01-01;2025-03-20;Krajský úřad Olomouckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712193;U Strejčkova lomu;Pulsatilla grandis;NA;2000-01-01;2024-04-15;Krajský úřad Olomouckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712193;U Strejčkova lomu;Pulsatilla grandis;NA;2000-01-01;2024-04-15;Krajský úřad Olomouckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712193;U Strejčkova lomu;Pulsatilla grandis;NA;2000-01-01;2024-04-15;Krajský úřad Olomouckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712225;Za Hrnčířkou;Pulsatilla grandis;NA;2000-01-01;2024-04-08;AOPK ČR - RP Olomoucko;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712225;Za Hrnčířkou;Pulsatilla grandis;NA;2000-01-01;2024-04-08;AOPK ČR - RP Olomoucko;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712225;Za Hrnčířkou;Pulsatilla grandis;NA;2000-01-01;2024-04-08;AOPK ČR - RP Olomoucko;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0714076;Kosířské lomy;Pulsatilla grandis;NA;2000-01-01;2024-03-28;AOPK ČR - RP Olomoucko;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0714076;Kosířské lomy;Pulsatilla grandis;NA;2000-01-01;2024-03-28;AOPK ČR - RP Olomoucko;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0714076;Kosířské lomy;Pulsatilla grandis;NA;2000-01-01;2024-03-28;AOPK ČR - RP Olomoucko;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0622009;Hovoranské louky;Klasea lycopifolia;NA;2000-01-01;2024-05-06;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622009;Hovoranské louky;Klasea lycopifolia;NA;2000-01-01;2024-05-06;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622009;Hovoranské louky;Klasea lycopifolia;NA;2000-01-01;2024-05-06;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622218;Dunajovické kopce;Klasea lycopifolia;NA;2000-01-01;2024-05-26;AOPK ČR - RP Jižní Morava;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622218;Dunajovické kopce;Klasea lycopifolia;NA;2000-01-01;2024-05-26;AOPK ČR - RP Jižní Morava;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622218;Dunajovické kopce;Klasea lycopifolia;NA;2000-01-01;2024-05-26;AOPK ČR - RP Jižní Morava;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624072;Čertoryje;Klasea lycopifolia;NA;1800-01-01;2024-06-05;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0624072;Čertoryje;Klasea lycopifolia;NA;1800-01-01;2024-06-05;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0624072;Čertoryje;Klasea lycopifolia;NA;1800-01-01;2024-06-05;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Klasea lycopifolia;NA;2001-04-01;2024-06-20;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;22.222;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Klasea lycopifolia;NA;2001-04-01;2024-06-20;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Klasea lycopifolia;NA;2001-04-01;2024-06-20;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722198;Hodňovská dolina;Tephroseris longifolia subsp. moravica;NA;2000-01-01;2022-07-15;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722198;Hodňovská dolina;Tephroseris longifolia subsp. moravica;NA;2000-01-01;2022-07-15;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722198;Hodňovská dolina;Tephroseris longifolia subsp. moravica;NA;2000-01-01;2022-07-15;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722199;Hrušová dolina;Tephroseris longifolia subsp. moravica;NA;1999-06-10;2022-07-01;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722199;Hrušová dolina;Tephroseris longifolia subsp. moravica;NA;1999-06-10;2022-07-01;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0722199;Hrušová dolina;Tephroseris longifolia subsp. moravica;NA;1999-06-10;2022-07-01;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724430;Vlárský průsmyk;Tephroseris longifolia subsp. moravica;NA;2000-05-18;2023-07-04;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724430;Vlárský průsmyk;Tephroseris longifolia subsp. moravica;NA;2000-05-18;2023-07-04;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724430;Vlárský průsmyk;Tephroseris longifolia subsp. moravica;NA;2000-05-18;2023-07-04;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0414127;Hradiště;Pulsatilla patens;NA;1917-01-01;2023-05-01;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0414127;Hradiště;Pulsatilla patens;NA;1917-01-01;2023-05-01;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0414127;Hradiště;Pulsatilla patens;NA;1917-01-01;2023-05-01;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0422075;Borečský vrch;Pulsatilla patens;NA;2000-01-01;2024-04-29;AOPK ČR - RP SCHKO České středohoří;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422075;Borečský vrch;Pulsatilla patens;NA;2000-01-01;2024-04-29;AOPK ČR - RP SCHKO České středohoří;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422075;Borečský vrch;Pulsatilla patens;NA;2000-01-01;2024-04-29;AOPK ČR - RP SCHKO České středohoří;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424030;Bezručovo údolí;Pulsatilla patens;NA;2000-05-01;2023-04-16;Krajský úřad Ústeckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0424030;Bezručovo údolí;Pulsatilla patens;NA;2000-05-01;2023-04-16;Krajský úřad Ústeckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0424030;Bezručovo údolí;Pulsatilla patens;NA;2000-05-01;2023-04-16;Krajský úřad Ústeckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0424038;Holý vrch u Hlinné;Pulsatilla patens;NA;2001-07-05;2024-04-16;AOPK ČR - RP SCHKO České středohoří;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424038;Holý vrch u Hlinné;Pulsatilla patens;NA;2001-07-05;2024-04-16;AOPK ČR - RP SCHKO České středohoří;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424038;Holý vrch u Hlinné;Pulsatilla patens;NA;2001-07-05;2024-04-16;AOPK ČR - RP SCHKO České středohoří;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424125;Doupovské hory;Pulsatilla patens;NA;2000-05-01;2024-04-30;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0424125;Doupovské hory;Pulsatilla patens;NA;2000-05-01;2024-04-30;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0424125;Doupovské hory;Pulsatilla patens;NA;2000-05-01;2024-04-30;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Pulsatilla patens;NA;2000-05-01;2024-04-04;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Pulsatilla patens;NA;2000-05-01;2024-04-04;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Pulsatilla patens;NA;2000-05-01;2024-04-04;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212008;Hadce u Hrnčíř;Minuartia smejkalii;NA;2000-01-01;2024-07-08;Krajský úřad Středočeského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0212008;Hadce u Hrnčíř;Minuartia smejkalii;NA;2000-01-01;2024-07-08;Krajský úřad Středočeského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0212008;Hadce u Hrnčíř;Minuartia smejkalii;NA;2000-01-01;2024-07-08;Krajský úřad Středočeského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0214016;Želivka;Minuartia smejkalii;NA;2000-01-01;2024-07-03;Krajský úřad Středočeského kraje, AOPK ČR - RP Střední Čechy, Krajský úřad Kraje Vysočina;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0214016;Želivka;Minuartia smejkalii;NA;2000-01-01;2024-07-03;Krajský úřad Středočeského kraje, AOPK ČR - RP Střední Čechy, Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0214016;Želivka;Minuartia smejkalii;NA;2000-01-01;2024-07-03;Krajský úřad Středočeského kraje, AOPK ČR - RP Střední Čechy, Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0422079;Královomlýnský rybník;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422079;Královomlýnský rybník;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422079;Královomlýnský rybník;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424111;Labské údolí;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424111;Labské údolí;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0424111;Labské údolí;Luronium natans;NA;2000-01-01;2024-08-09;Správa NP České Švýcarsko;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0412069;Pramenské pastviny;Cerastium alsinifolium;NA;2004-05-10;2018-11-14;AOPK ČR - RP SCHKO Slavkovský les;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
Druh;CZ0412069;Pramenské pastviny;Cerastium alsinifolium;NA;2004-05-10;2018-11-14;AOPK ČR - RP SCHKO Slavkovský les;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Slavkovský les;NA;15087
