"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0214009","Lucanus cervus","CZ0214009","5956b","2021","CELKOVE_HODNOCENI","Brouci","Velkı Osek - asfaltka u zdymadla","11489031","2021-06-12","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","2","2","0",3,1,2,0.5,"Libické luhy",2020-06-04,2021-06-12,"RP SCHKO Kokoøínsko - Máchùv kraj","AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajskı úøad Støedoèeského kraje"
"CZ0214009","Lucanus cervus","CZ0214009","5956b","2021","POP_PRESENCE","Brouci","Velkı Osek - asfaltka u zdymadla","11489031","2021-06-12","ano","val","ano",NA,"ano",1,"ano","val","lok","0","2","2","0",3,1,2,0.5,"Libické luhy",2020-06-04,2021-06-12,"RP SCHKO Kokoøínsko - Máchùv kraj","AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajskı úøad Støedoèeského kraje"
"CZ0214009","Lucanus cervus","CZ0214009","5956b","2021","STA_VHSTROMK","Brouci","Velkı Osek - asfaltka u zdymadla","11489031","2021-06-12","neznámı","val","ano",NA,"ano",NA,"ne","val","lok","0","2","2","0",3,1,2,0.5,"Libické luhy",2020-06-04,2021-06-12,"RP SCHKO Kokoøínsko - Máchùv kraj","AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajskı úøad Støedoèeského kraje"
"CZ0214009","Lucanus cervus","CZ0214009","5956b","2021","STA_VHSTROMN","Brouci","Velkı Osek - asfaltka u zdymadla","11489031","2021-06-12","neznámı","val","ano",NA,"ano",NA,"ne","val","lok","0","2","2","0",3,1,2,0.5,"Libické luhy",2020-06-04,2021-06-12,"RP SCHKO Kokoøínsko - Máchùv kraj","AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajskı úøad Støedoèeského kraje"
"CZ0413182","Leucorrhinia pectoralis","CZ0413182","5942a","2021","CELKOVE_HODNOCENI","Váky","PR Rašeliništì u myslivny","11489585, 11597800","2021-07-27","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","1","1","0",3,1,2,0.5,"U bunkru",2017-05-23,2021-07-27,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les"
"CZ0413182","Leucorrhinia pectoralis","CZ0413182","5942a","2021","POP_PRESENCE","Váky","PR Rašeliništì u myslivny","11489585, 11597800","2021-07-27","ano","val","ano",NA,"ano",1,"ano","val","lok","0","1","1","0",3,1,2,0.5,"U bunkru",2017-05-23,2021-07-27,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les"
"CZ0413182","Leucorrhinia pectoralis","CZ0413182","5942a","2021","STA_POKRYVNOSTDREVIN","Váky","PR Rašeliništì u myslivny","11489585, 11597800","2021-07-27","neznámı","min","5","%","alespoò 5 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"U bunkru",2017-05-23,2021-07-27,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les"
"CZ0413182","Leucorrhinia pectoralis","CZ0413182","5942a","2021","STA_ZAZEMNENI","Váky","PR Rašeliništì u myslivny","11489585, 11597800","2021-07-27","neznámı","max","60","%","nejvıš 60 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"U bunkru",2017-05-23,2021-07-27,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les"
"CZ0813468","Carabus variolosus","CZ0813468","5870a","2020","CELKOVE_HODNOCENI","Brouci","EVL Sokolí potok","11489774","2020-09-03","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","1","1","0",3,3,0,0,"Sokolí potok",2012-05-31,2020-09-03,"RP Olomoucko","AOPK ÈR - RP Olomoucko"
"CZ0813468","Carabus variolosus","CZ0813468","5870a","2020","POP_PRESENCE","Brouci","EVL Sokolí potok","11489774","2020-09-03","ano","val","ano","pøítomnost druhu","ano",1,"ano","val","lok","0","1","1","0",3,3,0,0,"Sokolí potok",2012-05-31,2020-09-03,"RP Olomoucko","AOPK ÈR - RP Olomoucko"
"CZ0813468","Carabus variolosus","CZ0813468","5870a","2020","STA_MRTDREVO","Brouci","EVL Sokolí potok","11489774","2020-09-03","neznámı","val","jednotlivé kmeny","stupnice relativní škály","jednotlivé kmeny, hojnì",NA,"ano","val","lok","0","1","1","0",3,3,0,0,"Sokolí potok",2012-05-31,2020-09-03,"RP Olomoucko","AOPK ÈR - RP Olomoucko"
"CZ0813468","Carabus variolosus","CZ0813468","5870a","2020","STA_TEKVODA","Brouci","EVL Sokolí potok","11489774","2020-09-03","neznámı","val","ano","ano/ne","ano",NA,"ano","val","lok","0","1","1","0",3,3,0,0,"Sokolí potok",2012-05-31,2020-09-03,"RP Olomoucko","AOPK ÈR - RP Olomoucko"
"CZ0724089","Carabus variolosus","CZ0724089","6674b","2021","CELKOVE_HODNOCENI","Brouci","Halenkov","11490142","2021-06-14","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","23","23","0",3,3,0,0,"Beskydy",2014-07-23,2021-06-14,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Carabus variolosus","CZ0724089","6674b","2021","POP_PRESENCE","Brouci","Halenkov","11490142","2021-06-14","ano","val","ano","pøítomnost druhu","ano",1,"ano","val","lok","0","23","23","0",3,3,0,0,"Beskydy",2014-07-23,2021-06-14,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Carabus variolosus","CZ0724089","6674b","2021","STA_MRTDREVO","Brouci","Halenkov","11490142","2021-06-14","neznámı","val","jednotlivé kmeny","stupnice relativní škály","jednotlivé kmeny, hojnì",NA,"ano","val","lok","0","23","23","0",3,3,0,0,"Beskydy",2014-07-23,2021-06-14,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0724089","Carabus variolosus","CZ0724089","6674b","2021","STA_TEKVODA","Brouci","Halenkov","11490142","2021-06-14","neznámı","val","ano","ano/ne","ano",NA,"ano","val","lok","0","23","23","0",3,3,0,0,"Beskydy",2014-07-23,2021-06-14,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské"
"CZ0523824","Leucorrhinia pectoralis","CZ0523824","5861b","2021","CELKOVE_HODNOCENI","Váky","PP Bìleèská støelnice, Bìleè nad orlicí - Støelnice","11490156, 11791565","2021-07-27","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","1","1","0",3,1,2,0.5,"Bìleè - støelnice",2018-05-29,2021-07-27,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0523824","Leucorrhinia pectoralis","CZ0523824","5861b","2021","POP_PRESENCE","Váky","PP Bìleèská støelnice, Bìleè nad orlicí - Støelnice","11490156, 11791565","2021-07-27","ano","val","ano",NA,"ano",1,"ano","val","lok","0","1","1","0",3,1,2,0.5,"Bìleè - støelnice",2018-05-29,2021-07-27,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0523824","Leucorrhinia pectoralis","CZ0523824","5861b","2021","STA_POKRYVNOSTDREVIN","Váky","PP Bìleèská støelnice, Bìleè nad orlicí - Støelnice","11490156, 11791565","2021-07-27","neznámı","min","5","%","alespoò 5 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"Bìleè - støelnice",2018-05-29,2021-07-27,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0523824","Leucorrhinia pectoralis","CZ0523824","5861b","2021","STA_ZAZEMNENI","Váky","PP Bìleèská støelnice, Bìleè nad orlicí - Støelnice","11490156, 11791565","2021-07-27","neznámı","max","60","%","nejvıš 60 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"Bìleè - støelnice",2018-05-29,2021-07-27,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0410150","Leucorrhinia pectoralis","CZ0410150","5840b","2021","CELKOVE_HODNOCENI","Váky","PR Dìvín","11492288","2021-06-16","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","1","1","0",3,1,2,0.5,"Soos",2012-06-23,2021-06-16,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410150","Leucorrhinia pectoralis","CZ0410150","5840b","2021","POP_PRESENCE","Váky","PR Dìvín","11492288","2021-06-16","ano","val","ano",NA,"ano",1,"ano","val","lok","0","1","1","0",3,1,2,0.5,"Soos",2012-06-23,2021-06-16,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410150","Leucorrhinia pectoralis","CZ0410150","5840b","2021","STA_POKRYVNOSTDREVIN","Váky","PR Dìvín","11492288","2021-06-16","neznámı","min","5","%","alespoò 5 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"Soos",2012-06-23,2021-06-16,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0410150","Leucorrhinia pectoralis","CZ0410150","5840b","2021","STA_ZAZEMNENI","Váky","PR Dìvín","11492288","2021-06-16","neznámı","max","60","%","nejvıš 60 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"Soos",2012-06-23,2021-06-16,"RP SCHKO Slavkovskı les","AOPK ÈR - RP SCHKO Slavkovskı les, Krajskı úøad Karlovarského kraje"
"CZ0620139","Lycaena dispar","Kobeøice u Brna - PP Polámánky","6967a","2019","CELKOVE_HODNOCENI","Motıli","Kobeøice u Brna - PP Polámánky","11492930","2019-07-04","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","1","1","0",3,1,2,0.5,"Polámanky",2019-07-04,2019-07-04,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0620139","Lycaena dispar","Kobeøice u Brna - PP Polámánky","6967a","2019","POP_PRESENCE","Motıli","Kobeøice u Brna - PP Polámánky","11492930","2019-07-04","ano","val","ano",NA,"ano",1,"ano","val","lok","0","1","1","0",3,1,2,0.5,"Polámanky",2019-07-04,2019-07-04,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0620139","Lycaena dispar","Kobeøice u Brna - PP Polámánky","6967a","2019","STA_LIKVIDACE","Motıli","Kobeøice u Brna - PP Polámánky","11492930","2019-07-04","neznámı","val","nezaznamenána",NA,"nezaznamenána",NA,"ne","val","lok","0","1","1","0",3,1,2,0.5,"Polámanky",2019-07-04,2019-07-04,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0620139","Lycaena dispar","Kobeøice u Brna - PP Polámánky","6967a","2019","STA_PRITOMNOSTROSTLIN","Motıli","Kobeøice u Brna - PP Polámánky","11492930","2019-07-04","neznámı","val","jednotlivì",NA,"jednotlivì, dominantnì, hojnì",NA,"ne","val","lok","0","1","1","0",3,1,2,0.5,"Polámanky",2019-07-04,2019-07-04,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0413193","Leucorrhinia pectoralis","CZ0413193","5839b","2021","CELKOVE_HODNOCENI","Váky","PR U sedmi rybníkù, Velkı Vydımaè","11493224","2021-06-17","zhoršenı",NA,NA,NA,NA,0.5,NA,NA,NA,"0","1","1","0",3,1,2,0.5,"U sedmi rybníkù",2018-06-04,2021-06-17,"RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje"
"CZ0413193","Leucorrhinia pectoralis","CZ0413193","5839b","2021","POP_PRESENCE","Váky","PR U sedmi rybníkù, Velkı Vydımaè","11493224","2021-06-17","ano","val","ano",NA,"ano",1,"ano","val","lok","0","1","1","0",3,1,2,0.5,"U sedmi rybníkù",2018-06-04,2021-06-17,"RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje"
"CZ0413193","Leucorrhinia pectoralis","CZ0413193","5839b","2021","STA_POKRYVNOSTDREVIN","Váky","PR U sedmi rybníkù, Velkı Vydımaè","11493224","2021-06-17","neznámı","min","5","%","alespoò 5 %",NA,"ne","minmax","lok","0","1","1","0",3,1,2,0.5,"U sedmi rybníkù",2018-06-04,2021-06-17,"RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje"
