ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;LOKALITA;pracoviste;oop;IDX_ND_AKCE;ID_ND_NALEZ;DATUM;AUTOR;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;HOD_IND;STAV_IND;CESKE_JME;DATUM_OD;DATUM_DO;IDX_ND_LOK;KOD_LOKALITY;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DEN;MESIC;nazev_chu;CILMON;POCITANO_CLEAN;pozn;LIM_INDLIST
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vápenický potok - Vrchlabí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476448;35787514;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757016;NA;CZ0524044: Krkonoše;100;1;5757016;100;5359d;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vápenický potok - Vrchlabí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476448;35787514;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757016;NA;CZ0524044: Krkonoše;100;1;5757016;100;5359d;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vápenický potok - Vrchlabí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476448;35787514;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757016;NA;CZ0524044: Krkonoše;100;1;5757016;100;5359d;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vápenický potok - Vrchlabí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476448;35787514;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757016;NA;CZ0524044: Krkonoše;100;1;5757016;100;5359d;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vápenický potok - Vrchlabí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476448;35787514;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757016;NA;CZ0524044: Krkonoše;100;1;5757016;100;5359d;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Malé Labe - Kamenný Mlýn;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476449;35787517;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757017;NA;CZ0524044: Krkonoše;100;1;5757017;100;5359b;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Cedron - Horní Štěpanice;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476450;35787520;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757018;NA;CZ0524044: Krkonoše;100;1;5757018;100;5359c;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Javornický potok - Javorník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476453;35787529;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757021;NA;CZ0524044: Krkonoše;100;1;5757021;100;5460b;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476454;35787532;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757022;NA;CZ0524044: Krkonoše;100;0;5757022;100;5460a;1;9;Krkonoše;0;jedinci;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Bolkovický potok - Rudník;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476455;35787536;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757023;NA;CZ0524044: Krkonoše;100;1;5757023;100;5360c;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Rychlov;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476456;35787539;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757024;NA;CZ0524044: Krkonoše;100;0;5757024;100;5359a;1;9;Krkonoše;0;jedinci;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Zákoutí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476457;35787542;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757025;NA;CZ0524044: Krkonoše;100;0;5757025;100;5359c;1;9;Krkonoše;0;jedinci;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;nejvýš 50 %
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;alespoň 3 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;nejvýš 1 NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Kozí Domky;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476458;35787545;2013-09-01;Křesina Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;01.09.2013;30.09.2013;5757026;NA;CZ0524044: Krkonoše;100;1;5757026;100;5359a;1;9;Krkonoše;0;NA;NA;nejvýš 10 cm
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Třídomí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476459;35787548;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;01.09.2013;30.09.2013;5757027;NA;CZ0524044: Krkonoše;100;1;5757027;100;5259c;1;9;Krkonoše;0;NA;NA;NA
2013;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Jizerka - Vítkovice_Třídomí;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;9476459;35787548;2013-09-01;Křesina Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;01.09.2013;30.09.2013;5757027;NA;CZ0524044: Krkonoše;100;1;5757027;100;5259c;1;9;Krkonoše;0;NA;NA;NA
