"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","datum_hodnoceni_od","datum_hodnoceni_do","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","oop","pracoviste","poznamka","Poznámka"
"Stanovištì","CZ0620416","Jaroslavické komory","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620416","Jaroslavické komory","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620416","Jaroslavické komory","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620416","Jaroslavické komory","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-25","2012-09-25",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620416","Jaroslavické komory","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-25","2012-09-25",10,NA,NA,NA,8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,128,"0",NA,"hektary",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,129,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,132,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620418","Hluboké louky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,10,NA,NA,NA,8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2011-06-17","2011-08-25",128,"1,9828",NA,"hektary",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2011-06-17","2011-08-25",129,"1",NA,"140",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2011-06-17","2011-08-25",132,"1,9558",NA,"140",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2011-06-17","2011-08-25",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0622037","Trkmanec - Rybníèky","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2011-06-17","2011-08-25",10,NA,NA,NA,8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,128,"0",NA,"hektary",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,129,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,132,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0623030","Vrbovecký rybník","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,10,NA,NA,NA,8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-02","2012-09-06",128,"1,945",NA,"hektary",8,3,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-02","2012-09-06",129,"1,912",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-02","2012-09-06",132,"2",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-02","2012-09-06",162,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624119","Soutok - Podluží","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2012-09-02","2012-09-06",10,NA,NA,NA,8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2004-08-07","2015-10-10",128,"4,2715",NA,"hektary",8,3,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2004-08-07","2015-10-10",129,"2,7982",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2004-08-07","2015-10-10",132,"2,5195",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2004-08-07","2015-10-10",162,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0714133","Libavá","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130","2004-08-07","2015-10-10",10,NA,NA,NA,8,NA,"2026-02-20","AOPK ÈR - RP Olomoucko, Újezdní úøad Libavá","RP Olomoucko",NA,NA
"Stanovištì","CZ0814092","Poodøí","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,128,"0",NA,"hektary",8,4,"2026-02-20","AOPK ÈR - RP Moravskoslezské, Krajský úøad Moravskoslezského kraje","RP Moravskoslezské",NA,NA
"Stanovištì","CZ0814092","Poodøí","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,129,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP Moravskoslezské, Krajský úøad Moravskoslezského kraje","RP Moravskoslezské",NA,NA
"Stanovištì","CZ0814092","Poodøí","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,132,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP Moravskoslezské, Krajský úøad Moravskoslezského kraje","RP Moravskoslezské",NA,NA
"Stanovištì","CZ0814092","Poodøí","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","AOPK ÈR - RP Moravskoslezské, Krajský úøad Moravskoslezského kraje","RP Moravskoslezské",NA,NA
"Stanovištì","CZ0814092","Poodøí","Oligotrofní až mezotrofní stojaté vody nížinného až subalpínského stupnì kontinentální a alpínské oblasti a horských poloh jiných oblastí, s vegetací tøíd Littorelletea uniflorae nebo Isoëto-Nanojuncetea","3130",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","AOPK ÈR - RP Moravskoslezské, Krajský úøad Moravskoslezského kraje","RP Moravskoslezské",NA,NA
