typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;datum_hodnoceni_od;datum_hodnoceni_do;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;oop;pracoviste;poznamka;Poznámka
Stanoviště;CZ0623799;Drnholecký luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0623799;Drnholecký luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0623799;Drnholecký luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2012-04-20;2012-04-23;162;0,1137;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0623799;Drnholecký luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2012-04-20;2012-04-23;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2009-06-15;2009-07-19;128;423,8883;423.88;hektary;11;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;VMB2;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2009-06-15;2009-07-19;129;2,1109;2;140;13;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2009-06-15;2009-07-19;132;2,4383;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2009-06-15;2009-07-19;162;0,4689;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624068;Strážnická Morava;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2009-06-15;2009-07-19;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2018-04-20;2018-05-08;128;162,2771;162.27;hektary;11;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2018-04-20;2018-05-08;129;2,2564;2;140;13;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2018-04-20;2018-05-08;132;2,0084;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2018-04-20;2018-05-08;162;0,1958;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624071;Očov;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2018-04-20;2018-05-08;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2011-09-05;2014-09-07;128;1338,0732;1338.07;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2011-09-05;2014-09-07;129;2,3756;2;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2011-09-05;2014-09-07;132;1,664;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2011-09-05;2014-09-07;162;0,306;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624099;Niva Dyje;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2011-09-05;2014-09-07;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2014-04-17;2024-08-31;128;367,5017;364.25;hektary;11;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2014-04-17;2024-08-31;129;2,6124;2;140;13;2;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2014-04-17;2024-08-31;132;2,0838;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2014-04-17;2024-08-31;162;0,6484;NA;140;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624103;Mušovský luh;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2014-04-17;2024-08-31;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2010-08-19;2025-05-01;128;5734,182;5710.07;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2010-08-19;2025-05-01;129;2,9093;2;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2010-08-19;2025-05-01;132;2,3372;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Smíšené lužní lesy s dubem letním (Quercus robur), jilmem vazem (Ulmus laevis) a jilmem habrolistým (Ulmus minor), jasanem ztepilým (Fraxinus excelsior) nebo jasanem úzkolistým (Fraxinus angustifolia) podél velkých řek (Ulmenion minoris);91F0;2010-08-19;2025-05-01;162;0,3827;NA;140;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
