typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;datum_hodnoceni_od;datum_hodnoceni_do;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;oop;pracoviste;poznamka;Poznámka
Stanoviště;CZ0324025;Kaňon Střely;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Plzeňského kraje;RP SCHKO Český les;MINIMI;NA
Stanoviště;CZ0324025;Kaňon Střely;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2009-05-19;2015-09-18;10;NA;NA;NA;13;NA;2025-11-07;Krajský úřad Plzeňského kraje;RP SCHKO Český les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-06;2023-05-06;128;40,8529;23.02;hektary;11;2;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-06;2023-05-06;129;2;1.2;140;13;4;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-06;2023-05-06;132;2;NA;140;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410151;Vladař;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-06;2023-05-06;10;NA;NA;NA;12;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-07-26;2023-10-05;128;10,8506;14.19;hektary;13;4;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-07-26;2023-10-05;129;1,9946;1.5;140;13;4;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-07-26;2023-10-05;132;2,451;NA;140;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410413;Kaňon Ohře;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-07-26;2023-10-05;10;NA;NA;NA;13;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2001-05-06;2024-07-02;128;461,7597;453.71;hektary;11;3;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2001-05-06;2024-07-02;129;2,5585;2;140;13;3;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2001-05-06;2024-07-02;132;2,3957;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0414127;Hradiště;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2001-05-06;2024-07-02;10;NA;NA;NA;12;NA;2025-11-07;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2017-05-06;2017-07-23;128;7,5116;7.51;hektary;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2017-05-06;2017-07-23;129;2;2;140;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2017-05-06;2017-07-23;132;2;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420013;V hlubokém;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2017-05-06;2017-07-23;10;NA;NA;NA;11;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2021-06-24;2021-06-24;128;23,4953;23.58;hektary;13;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2021-06-24;2021-06-24;129;2,2933;1.7;140;13;4;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2021-06-24;2021-06-24;132;2,2076;NA;140;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420014;Hora Říp;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2021-06-24;2021-06-24;10;NA;NA;NA;13;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-08-23;2014-08-21;128;11,8046;11.8;hektary;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-08-23;2014-08-21;129;2,0002;2;140;13;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-08-23;2014-08-21;132;2,1348;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420021;Kokrháč - Hasištejn;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-08-23;2014-08-21;10;NA;NA;NA;12;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-13;2023-05-13;128;9,1873;9.58;hektary;13;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-13;2023-05-13;129;2,0072;2;140;13;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-13;2023-05-13;132;2,0036;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420026;Bořeň;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2023-05-13;2023-05-13;10;NA;NA;NA;13;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-09-22;2013-09-22;128;4,0663;4;hektary;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;EXPERT;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-09-22;2013-09-22;129;1;1;140;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-09-22;2013-09-22;132;2;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420073;Údolí Podbradeckého potoka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2013-09-22;2013-09-22;10;NA;NA;NA;11;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-04-20;2023-07-17;128;47,2568;45.25;hektary;11;3;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;VMB2;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-04-20;2023-07-17;129;1,2296;1.3;140;11;3;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;VMB2;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-04-20;2023-07-17;132;1,3314;NA;140;8;3;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;MINIMI;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;MINIMI;NA
Stanoviště;CZ0420082;Studenec;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-04-20;2023-07-17;10;NA;NA;NA;11;NA;2025-11-07;AOPK ČR - RP Liberecko;RP Liberecko;NA;NA
Stanoviště;CZ0420416;Milešovka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-08-11;2015-08-19;128;32,0102;32.01;hektary;11;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420416;Milešovka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-08-11;2015-08-19;129;1,3702;1.4;140;11;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420416;Milešovka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;2015-08-11;2015-08-19;132;2,1156;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420416;Milešovka;Lesy svazu Tilio-Acerion na svazích, sutích a v roklích;9180;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO České středohoří;RP SCHKO České středohoří;NA;NA
