"TYP_CHU";"SITECODE";"HABITAT_CODE";"ROZLOHA_PASEKY";"ROZLOHA_HOLINY";"POCET_SEGMENTU_PASEKY"
"EVL";"CZ0514041";"9110";8,02009177672719;3,64328539203182;11
"EVL";"CZ0514041";"9130";0;0;0
"EVL";"CZ0320437";"6510";NA;NA;NA
"EVL";"CZ0624234";"6190";NA;NA;NA
"EVL";"CZ0624234";"6240";NA;NA;NA
"EVL";"CZ0624097";"6210";NA;NA;NA
"EVL";"CZ0410046";"4030";NA;NA;NA
"EVL";"CZ0410046";"8220";NA;NA;NA
"EVL";"CZ0310611";"7140";NA;NA;NA
"EVL";"CZ0310611";"91D0";0;0;0
"EVL";"CZ0620051";"6110";NA;NA;NA
"EVL";"CZ0620051";"6240";NA;NA;NA
"EVL";"CZ0624112";"6250";NA;NA;NA
"EVL";"CZ0624116";"6250";NA;NA;NA
"EVL";"CZ0714080";"6110";NA;NA;NA
"EVL";"CZ0714080";"8210";NA;NA;NA
"EVL";"CZ0714080";"8310";NA;NA;NA
"EVL";"CZ0714080";"9130";0,308218241934283;0;4
"EVL";"CZ0714080";"9150";7,70897776819766e-05;0;1
"EVL";"CZ0714080";"9180";0;0;0
"EVL";"CZ0614059";"6230";NA;NA;NA
"EVL";"CZ0614059";"6410";NA;NA;NA
"EVL";"CZ0614059";"7140";NA;NA;NA
"EVL";"CZ0614059";"7230";NA;NA;NA
"EVL";"CZ0410047";"3140";NA;NA;NA
"EVL";"CZ0410047";"3150";NA;NA;NA
"EVL";"CZ0410047";"6430";NA;NA;NA
"EVL";"CZ0410047";"7140";NA;NA;NA
"EVL";"CZ0810036";"6110";NA;NA;NA
"EVL";"CZ0810036";"6190";NA;NA;NA
"EVL";"CZ0810036";"6210";NA;NA;NA
"EVL";"CZ0810036";"6510";NA;NA;NA
"EVL";"CZ0810036";"7220";NA;NA;NA
"EVL";"CZ0810036";"8210";NA;NA;NA
"EVL";"CZ0810036";"9180";0,575097891435129;0;4
"EVL";"CZ0810036";"6210p";NA;NA;NA
"EVL";"CZ0314024";"3130";NA;NA;NA
"EVL";"CZ0314024";"3150";NA;NA;NA
"EVL";"CZ0314024";"3160";NA;NA;NA
"EVL";"CZ0314024";"3260";NA;NA;NA
"EVL";"CZ0314024";"4030";NA;NA;NA
"EVL";"CZ0314024";"5130";NA;NA;NA
"EVL";"CZ0314024";"6230";NA;NA;NA
"EVL";"CZ0314024";"6410";NA;NA;NA
"EVL";"CZ0314024";"6430";NA;NA;NA
"EVL";"CZ0314024";"6510";NA;NA;NA
"EVL";"CZ0314024";"6520";NA;NA;NA
"EVL";"CZ0314024";"7110";NA;NA;NA
"EVL";"CZ0314024";"7120";NA;NA;NA
"EVL";"CZ0314024";"7140";NA;NA;NA
"EVL";"CZ0314024";"8220";NA;NA;NA
"EVL";"CZ0314024";"9110";844,295878530573;429,508451015992;1430
"EVL";"CZ0314024";"9130";55,4734490670321;27,6617844430976;105
"EVL";"CZ0314024";"9180";59,9230622449558;27,7482640698178;152
"EVL";"CZ0314024";"9410";706,708287335007;381,374938087497;1002
"EVL";"CZ0314024";"91D0";43,5205835513062;9,30785816082807;222
"EVL";"CZ0314024";"91E0";50,3623052535724;19,0416000602902;190
"EVL";"CZ0610056";"6210";NA;NA;NA
"EVL";"CZ0610056";"6510";NA;NA;NA
"EVL";"CZ0610056";"6210p";NA;NA;NA
"EVL";"CZ0320022";"9130";6,40432447081478;0;24
"EVL";"CZ0320022";"9170";0,167060254948354;0;1
"EVL";"CZ0320022";"9180";1,55054836701721;0;4
"EVL";"CZ0324029";"6210";NA;NA;NA
"EVL";"CZ0324029";"7140";NA;NA;NA
"EVL";"CZ0314636";"6230";NA;NA;NA
"EVL";"CZ0314636";"6510";NA;NA;NA
"EVL";"CZ0210062";"6230";NA;NA;NA
"EVL";"CZ0210062";"6410";NA;NA;NA
"EVL";"CZ0210062";"6430";NA;NA;NA
"EVL";"CZ0210062";"6510";NA;NA;NA
"EVL";"CZ0410001";"4030";NA;NA;NA
"EVL";"CZ0210054";"4030";NA;NA;NA
"EVL";"CZ0210054";"7110";NA;NA;NA
"EVL";"CZ0210054";"7140";NA;NA;NA
"EVL";"CZ0210054";"8220";NA;NA;NA
"EVL";"CZ0623046";"91E0";0,00173206012821465;0;2
"EVL";"CZ0520600";"9110";4,99947447604199;3,30863020826625;7
"EVL";"CZ0520600";"9130";0,329955803752091;0;3
"EVL";"CZ0520600";"9410";0,336666569748439;0;2
"EVL";"CZ0622037";"3130";NA;NA;NA
"EVL";"CZ0613334";"3260";NA;NA;NA
"EVL";"CZ0720153";"9130";0,473950786683522;0;1
"EVL";"CZ0720153";"9170";8,44655934989498;1,02392352894587;13
"EVL";"CZ0210056";"6410";NA;NA;NA
"EVL";"CZ0210056";"6430";NA;NA;NA
"EVL";"CZ0210056";"6510";NA;NA;NA
"EVL";"CZ0314023";"2330";NA;NA;NA
"EVL";"CZ0314023";"3150";NA;NA;NA
"EVL";"CZ0314023";"3160";NA;NA;NA
"EVL";"CZ0314023";"3260";NA;NA;NA
"EVL";"CZ0314023";"7140";NA;NA;NA
"EVL";"CZ0314023";"7150";NA;NA;NA
"EVL";"CZ0314023";"9190";1,27137026215879;0;8
"EVL";"CZ0314023";"91E0";0;0;0
"EVL";"CZ0314023";"91F0";0,128241766745048;0;1
"EVL";"CZ0210047";"8220";NA;NA;NA
"EVL";"CZ0210047";"9110";0,00420997587321021;0;1
"EVL";"CZ0210047";"9180";0;0;0
"EVL";"CZ0420460";"6210";NA;NA;NA
"EVL";"CZ0624098";"8310";NA;NA;NA
"EVL";"CZ0624106";"9170";31,9422630482858;15,2184544452469;68
"EVL";"CZ0624106";"91G0";17,8376823260025;10,0919656460686;28
"EVL";"CZ0523290";"3150";NA;NA;NA
"EVL";"CZ0214011";"6190";NA;NA;NA
"EVL";"CZ0214011";"6510";NA;NA;NA
"EVL";"CZ0214011";"8150";NA;NA;NA
"EVL";"CZ0214011";"8220";NA;NA;NA
"EVL";"CZ0214011";"9110";4,77553887685644e-07;0;2
"EVL";"CZ0214011";"9130";2,52724064743115;0;13
"EVL";"CZ0214011";"9170";0,82018415080234;0;7
"EVL";"CZ0214011";"9180";0;0;0
"EVL";"CZ0214011";"40A0";NA;NA;NA
"EVL";"CZ0214011";"91E0";0;0;0
"EVL";"CZ0610005";"5130";NA;NA;NA
"EVL";"CZ0610005";"9150";0,311082119918871;0;1
"EVL";"CZ0622223";"6240";NA;NA;NA
"EVL";"CZ0614135";"7140";NA;NA;NA
"EVL";"CZ0714772";"8220";NA;NA;NA
"EVL";"CZ0714772";"9110";3,68941569478536;2,24959041317537;4
"EVL";"CZ0714772";"9130";30,5820608320702;19,6292884935975;36
"EVL";"CZ0714772";"9180";0,385452890088906;0;2
"EVL";"CZ0624095";"3150";NA;NA;NA
"EVL";"CZ0624095";"3260";NA;NA;NA
"EVL";"CZ0624095";"3270";NA;NA;NA
"EVL";"CZ0624095";"6190";NA;NA;NA
"EVL";"CZ0624095";"6510";NA;NA;NA
"EVL";"CZ0624095";"8150";NA;NA;NA
"EVL";"CZ0624095";"8210";NA;NA;NA
"EVL";"CZ0624095";"8220";NA;NA;NA
"EVL";"CZ0624095";"8230";NA;NA;NA
"EVL";"CZ0624095";"9170";20,2912758208833;10,4833785061328;50
"EVL";"CZ0624095";"9180";0,826579641692833;0;10
"EVL";"CZ0624095";"40A0";NA;NA;NA
"EVL";"CZ0624095";"91H0";0,32206804189028;0;3
"EVL";"CZ0624095";"91U0";0;0;0
"EVL";"CZ0420171";"6430";NA;NA;NA
"EVL";"CZ0420171";"91E0";0;0;0
"EVL";"CZ0620132";"6510";NA;NA;NA
"EVL";"CZ0620132";"8220";NA;NA;NA
"EVL";"CZ0620132";"9130";0,0204320348414779;0;2
"EVL";"CZ0620132";"9180";0,0899259674510768;0;1
"EVL";"CZ0420507";"3150";NA;NA;NA
"EVL";"CZ0420507";"7140";NA;NA;NA
"EVL";"CZ0420507";"8220";NA;NA;NA
"EVL";"CZ0420507";"8310";NA;NA;NA
"EVL";"CZ0420507";"9110";1,98335357843371;0;9
"EVL";"CZ0420507";"9130";0,147549841526929;0;3
"EVL";"CZ0420507";"91E0";0,146292472249491;0;2
"EVL";"CZ0614134";"3260";NA;NA;NA
"EVL";"CZ0614134";"6190";NA;NA;NA
"EVL";"CZ0614134";"6210";NA;NA;NA
"EVL";"CZ0614134";"6240";NA;NA;NA
"EVL";"CZ0614134";"8220";NA;NA;NA
"EVL";"CZ0614134";"9170";1,11252654501717;0;20
"EVL";"CZ0614134";"9180";0,108081367016631;0;6
"EVL";"CZ0614134";"91I0";0,0106649563092878;0;2
"EVL";"CZ0514672";"3220";NA;NA;NA
"EVL";"CZ0514672";"3260";NA;NA;NA
"EVL";"CZ0514672";"4030";NA;NA;NA
"EVL";"CZ0514672";"6430";NA;NA;NA
"EVL";"CZ0514672";"8220";NA;NA;NA
"EVL";"CZ0514672";"9110";0,169106320552155;0;1
"EVL";"CZ0514672";"9130";7,77459252800327e-05;0;1
"EVL";"CZ0514672";"9180";0,8085282633335;0;4
"EVL";"CZ0310033";"8220";NA;NA;NA
"EVL";"CZ0310033";"9170";0,242708474169951;0;1
"EVL";"CZ0310033";"9180";0,312205213138787;0;1
"EVL";"CZ0813474";"9130";0;0;0
"EVL";"CZ0614131";"3260";NA;NA;NA
"EVL";"CZ0614131";"6190";NA;NA;NA
"EVL";"CZ0614131";"6210";NA;NA;NA
"EVL";"CZ0614131";"8150";NA;NA;NA
"EVL";"CZ0614131";"8220";NA;NA;NA
"EVL";"CZ0614131";"9170";13,0834617892009;1,07254989186734;80
"EVL";"CZ0614131";"9180";0,24977468309954;0;3
"EVL";"CZ0614131";"91I0";0;0;0
"EVL";"CZ0214025";"8310";NA;NA;NA
"EVL";"CZ0420073";"6210";NA;NA;NA
"EVL";"CZ0420073";"9170";0;0;0
"EVL";"CZ0420073";"9180";0;0;0
"EVL";"CZ0420073";"91H0";0;0;0
"EVL";"CZ0420073";"91I0";0;0;0
"EVL";"CZ0624132";"8220";NA;NA;NA
"EVL";"CZ0624132";"9130";27,6903508405595;14,5917630772167;47
"EVL";"CZ0624132";"9170";10,2622229220104;1,27275741212156;35
"EVL";"CZ0624132";"9180";2,38521297138653;0;11
"EVL";"CZ0724087";"9170";3,99818428275377;1,11726984795742;9
"EVL";"CZ0724087";"91I0";0;0;0
"EVL";"CZ0414026";"4030";NA;NA;NA
"EVL";"CZ0414026";"6230";NA;NA;NA
"EVL";"CZ0414026";"6410";NA;NA;NA
"EVL";"CZ0414026";"6430";NA;NA;NA
"EVL";"CZ0414026";"7140";NA;NA;NA
"EVL";"CZ0414026";"8220";NA;NA;NA
"EVL";"CZ0414026";"9410";0,397451028246118;0;4
"EVL";"CZ0210186";"3150";NA;NA;NA
"EVL";"CZ0210186";"6430";NA;NA;NA
"EVL";"CZ0210186";"6440";NA;NA;NA
"EVL";"CZ0210186";"6510";NA;NA;NA
"EVL";"CZ0210186";"91E0";0,303624772449401;0;3
"EVL";"CZ0210186";"91F0";4,32858608750256;0;18
"EVL";"CZ0213802";"6190";NA;NA;NA
"EVL";"CZ0213802";"8220";NA;NA;NA
"EVL";"CZ0213802";"9170";1,54559456186315;1,17244964061998;1
"EVL";"CZ0213802";"9180";0,0234923101204215;0;1
"EVL";"CZ0213802";"40A0";NA;NA;NA
"EVL";"CZ0420013";"6190";NA;NA;NA
"EVL";"CZ0420013";"8160";NA;NA;NA
"EVL";"CZ0420013";"9170";0;0;0
"EVL";"CZ0420013";"9180";0;0;0
"EVL";"CZ0420013";"40A0";NA;NA;NA
"EVL";"CZ0210118";"3140";NA;NA;NA
"EVL";"CZ0210118";"6430";NA;NA;NA
"EVL";"CZ0210118";"7230";NA;NA;NA
"EVL";"CZ0614056";"6230";NA;NA;NA
"EVL";"CZ0614056";"7140";NA;NA;NA
"EVL";"CZ0324032";"6230";NA;NA;NA
"EVL";"CZ0324032";"6410";NA;NA;NA
"EVL";"CZ0320005";"6410";NA;NA;NA
"EVL";"CZ0530028";"8210";NA;NA;NA
"EVL";"CZ0530028";"9130";2,91954523658888;2,0074356562377;5
"EVL";"CZ0720437";"6210";NA;NA;NA
"EVL";"CZ0720437";"6430";NA;NA;NA
"EVL";"CZ0720437";"6510";NA;NA;NA
"EVL";"CZ0720437";"7220";NA;NA;NA
"EVL";"CZ0720437";"9130";2,60671095499996;2,20099654207839;4
"EVL";"CZ0720437";"9170";0,648456010146612;0;2
"EVL";"CZ0720437";"9180";0,082472928105714;0;1
"EVL";"CZ0720437";"91E0";0;0;0
"EVL";"CZ0620181";"91E0";0;0;0
"EVL";"CZ0620181";"91F0";2,29181513412021;1,09782904910159;3
"EVL";"CZ0720422";"6510";NA;NA;NA
"EVL";"CZ0720422";"9170";19,7125497925463;1,26069044628851;69
"EVL";"CZ0720422";"9180";0;0;0
"EVL";"CZ0720422";"91E0";0,385957087364502;0;3
"EVL";"CZ0514668";"6230";NA;NA;NA
"EVL";"CZ0514668";"6520";NA;NA;NA
"EVL";"CZ0514668";"9110";0;0;0
"EVL";"CZ0514668";"9180";0;0;0
"EVL";"CZ0210726";"91U0";1,17229451636793;0;2
"EVL";"CZ0620024";"2330";NA;NA;NA
"EVL";"CZ0620024";"6260";NA;NA;NA
"EVL";"CZ0720192";"7220";NA;NA;NA
"EVL";"CZ0720192";"9130";17,1127633730761;13,3079244200492;8
"EVL";"CZ0720192";"9170";1,37907834371762;1,37907834371762;1
"EVL";"CZ0720192";"91E0";0;0;0
"EVL";"CZ0514243";"8220";NA;NA;NA
"EVL";"CZ0514243";"8310";NA;NA;NA
"EVL";"CZ0514243";"9110";0,972627457018881;0;3
"EVL";"CZ0310020";"9110";0;0;0
"EVL";"CZ0314019";"3140";NA;NA;NA
"EVL";"CZ0310009";"3150";NA;NA;NA
"EVL";"CZ0420166";"6230";NA;NA;NA
"EVL";"CZ0420166";"6410";NA;NA;NA
"EVL";"CZ0420166";"6430";NA;NA;NA
"EVL";"CZ0420166";"7140";NA;NA;NA
"EVL";"CZ0610159";"9130";1,71832669698839;0;8
"EVL";"CZ0610159";"9180";0;0;0
"EVL";"CZ0420165";"6210";NA;NA;NA
"EVL";"CZ0420165";"91I0";0;0;0
"EVL";"CZ0520184";"9170";0,944107288012168;0;2
"EVL";"CZ0520184";"9190";0;0;0
"EVL";"CZ0620103";"9170";6,91401777474846;0;19
"EVL";"CZ0620103";"91G0";19,1409676825117;0;42
"EVL";"CZ0620103";"91I0";3,77015791687862;0;9
"EVL";"CZ0620018";"6210";NA;NA;NA
"EVL";"CZ0620018";"6240";NA;NA;NA
"EVL";"CZ0210729";"4030";NA;NA;NA
"EVL";"CZ0210729";"6110";NA;NA;NA
"EVL";"CZ0210729";"6190";NA;NA;NA
"EVL";"CZ0210729";"6210";NA;NA;NA
"EVL";"CZ0210729";"8220";NA;NA;NA
"EVL";"CZ0210729";"8230";NA;NA;NA
"EVL";"CZ0410151";"6210";NA;NA;NA
"EVL";"CZ0410151";"9170";0;0;0
"EVL";"CZ0410151";"9180";0,353968754903449;0;1
"EVL";"CZ0410151";"6210p";NA;NA;NA
"EVL";"CZ0724430";"6210";NA;NA;NA
"EVL";"CZ0724430";"6510";NA;NA;NA
"EVL";"CZ0724430";"7220";NA;NA;NA
"EVL";"CZ0724430";"9130";13,7196766516541;2,93038020836093;22
"EVL";"CZ0724430";"9170";0,735380781489742;0;6
"EVL";"CZ0724430";"9180";0,413445029952759;0;3
"EVL";"CZ0724430";"6210p";NA;NA;NA
"EVL";"CZ0724430";"91E0";0;0;0
"EVL";"CZ0213009";"3260";NA;NA;NA
"EVL";"CZ0310035";"3150";NA;NA;NA
"EVL";"CZ0310035";"3260";NA;NA;NA
"EVL";"CZ0210027";"3130";NA;NA;NA
"EVL";"CZ0210027";"9110";0;0;0
"EVL";"CZ0210027";"9130";0;0;0
"EVL";"CZ0314638";"3130";NA;NA;NA
"EVL";"CZ0620084";"3150";NA;NA;NA
"EVL";"CZ0620084";"91E0";0,751523078751391;0;4
"EVL";"CZ0620084";"91F0";13,1022285748599;7,82582307943666;15
"EVL";"CZ0313138";"3150";NA;NA;NA
"EVL";"CZ0313138";"6410";NA;NA;NA
"EVL";"CZ0620055";"91G0";14,0617081132051;9,2700327688117;12
"EVL";"CZ0420004";"6210";NA;NA;NA
"EVL";"CZ0420004";"9170";0;0;0
"EVL";"CZ0623030";"3130";NA;NA;NA
"EVL";"CZ0210034";"7210";NA;NA;NA
"EVL";"CZ0214015";"8150";NA;NA;NA
"EVL";"CZ0214015";"8220";NA;NA;NA
"EVL";"CZ0214015";"9130";0,0406615435024258;0;1
"EVL";"CZ0214015";"9170";0,619875837877072;0;2
"EVL";"CZ0214015";"9180";0,0137531275203405;0;1
"EVL";"CZ0214015";"91E0";6,03889115154743e-09;0;1
"EVL";"CZ0214015";"91I0";0;0;0
"EVL";"CZ0424127";"4030";NA;NA;NA
"EVL";"CZ0424127";"6230";NA;NA;NA
"EVL";"CZ0424127";"6430";NA;NA;NA
"EVL";"CZ0424127";"6520";NA;NA;NA
"EVL";"CZ0424127";"8220";NA;NA;NA
"EVL";"CZ0424127";"9110";310,711454084104;196,779827270282;403
"EVL";"CZ0424127";"9130";118,469706246372;76,5896492311556;149
"EVL";"CZ0424127";"9180";6,9019820075259;5,67046604018146;8
"EVL";"CZ0424127";"9410";18,6960774588795;16,0999236649855;16
"EVL";"CZ0424127";"91D0";10,079141108521;7,48181895891211;11
"EVL";"CZ0424127";"91E0";4,86893114993917;2,90414833428352;24
"EVL";"CZ0620056";"6210";NA;NA;NA
"EVL";"CZ0620413";"8150";NA;NA;NA
"EVL";"CZ0620413";"8220";NA;NA;NA
"EVL";"CZ0310022";"8220";NA;NA;NA
"EVL";"CZ0410168";"6230";NA;NA;NA
"EVL";"CZ0410168";"6520";NA;NA;NA
"EVL";"CZ0410168";"7140";NA;NA;NA
"EVL";"CZ0410168";"9410";3,24662838823703;0;9
"EVL";"CZ0410168";"91D0";0,404502838260937;0;5
"EVL";"CZ0410176";"4030";NA;NA;NA
"EVL";"CZ0410176";"8220";NA;NA;NA
"EVL";"CZ0610003";"9130";15,370964779656;5,81423047779446;23
"EVL";"CZ0712225";"6210";NA;NA;NA
"EVL";"CZ0210029";"6210";NA;NA;NA
"EVL";"CZ0210008";"7230";NA;NA;NA
"EVL";"CZ0210008";"91F0";0;0;0
"EVL";"CZ0523267";"6520";NA;NA;NA
"EVL";"CZ0523267";"91E0";0,774243612174668;0;2
"EVL";"CZ0514667";"8310";NA;NA;NA
"EVL";"CZ0524045";"6410";NA;NA;NA
"EVL";"CZ0524045";"91E0";0;0;0
"EVL";"CZ0524045";"91F0";0;0;0
"EVL";"CZ0520604";"8220";NA;NA;NA
"EVL";"CZ0520604";"9110";13,2094061910357;8,01587519371578;26
"EVL";"CZ0520604";"9130";1,05703052828556;0;9
"EVL";"CZ0520604";"9180";0,890586189574515;0;11
"EVL";"CZ0310019";"3130";NA;NA;NA
"EVL";"CZ0310019";"3150";NA;NA;NA
"EVL";"CZ0610170";"3130";NA;NA;NA
"EVL";"CZ0610170";"6230";NA;NA;NA
"EVL";"CZ0610170";"7140";NA;NA;NA
"EVL";"CZ0624108";"6250";NA;NA;NA
"EVL";"CZ0214003";"5130";NA;NA;NA
"EVL";"CZ0214003";"6110";NA;NA;NA
"EVL";"CZ0214003";"6210";NA;NA;NA
"EVL";"CZ0214003";"8310";NA;NA;NA
"EVL";"CZ0214003";"9170";1,00819213492846;0;6
"EVL";"CZ0314641";"6410";NA;NA;NA
"EVL";"CZ0314641";"6430";NA;NA;NA
"EVL";"CZ0314641";"6510";NA;NA;NA
"EVL";"CZ0314641";"7140";NA;NA;NA
"EVL";"CZ0314641";"91E0";0;0;0
"EVL";"CZ0620120";"6210";NA;NA;NA
"EVL";"CZ0620120";"9170";0,0093215789709182;0;1
"EVL";"CZ0620120";"91I0";0;0;0
"EVL";"CZ0614057";"3130";NA;NA;NA
"EVL";"CZ0620076";"1340";NA;NA;NA
"EVL";"CZ0530504";"6230";NA;NA;NA
"EVL";"CZ0210153";"6190";NA;NA;NA
"EVL";"CZ0210153";"8220";NA;NA;NA
"EVL";"CZ0210153";"9170";0,336446856644699;0;3
"EVL";"CZ0210153";"9180";4,78639567726091e-08;0;1
"EVL";"CZ0210153";"40A0";NA;NA;NA
"EVL";"CZ0610401";"9110";4,56953856568816e-05;0;1
"EVL";"CZ0610401";"9130";0,00135319721640903;0;1
"EVL";"CZ0520511";"6510";NA;NA;NA
"EVL";"CZ0520511";"9110";1,65560428741441;1,29165613390833;5
"EVL";"CZ0520511";"9130";0;0;0
"EVL";"CZ0520511";"91E0";0,149906514334586;0;1
"EVL";"CZ0214050";"3150";NA;NA;NA
"EVL";"CZ0214050";"6210";NA;NA;NA
"EVL";"CZ0214050";"6410";NA;NA;NA
"EVL";"CZ0214050";"6440";NA;NA;NA
"EVL";"CZ0214050";"6510";NA;NA;NA
"EVL";"CZ0214050";"7230";NA;NA;NA
"EVL";"CZ0214050";"6210p";NA;NA;NA
"EVL";"CZ0214050";"91H0";0;0;0
"EVL";"CZ0214050";"91I0";1,19034146869881;0;3
"EVL";"CZ0420012";"3260";NA;NA;NA
"EVL";"CZ0420012";"3270";NA;NA;NA
"EVL";"CZ0420012";"4030";NA;NA;NA
"EVL";"CZ0420012";"5130";NA;NA;NA
"EVL";"CZ0420012";"6190";NA;NA;NA
"EVL";"CZ0420012";"6210";NA;NA;NA
"EVL";"CZ0420012";"8220";NA;NA;NA
"EVL";"CZ0420012";"8230";NA;NA;NA
"EVL";"CZ0420012";"40A0";NA;NA;NA
"EVL";"CZ0420012";"91E0";2,22019385229396e-06;0;1
"EVL";"CZ0210066";"6210";NA;NA;NA
"EVL";"CZ0810425";"3140";NA;NA;NA
"EVL";"CZ0530021";"3150";NA;NA;NA
"EVL";"CZ0530021";"7140";NA;NA;NA
"EVL";"CZ0530021";"9170";0,955270845767227;0;2
"EVL";"CZ0530021";"9190";0;0;0
"EVL";"CZ0210175";"9170";10,7835892496567;0;44
"EVL";"CZ0210175";"9190";10,4766006316133;3,67096929008009;33
"EVL";"CZ0210175";"91I0";0,0353249647491402;0;2
"EVL";"CZ0310605";"91D0";3,44311183405364;2,99334396807345;2
"EVL";"CZ0310163";"9110";1,35041594049969;1,02634628749657;5
"EVL";"CZ0310163";"9130";0,0125141980894419;0;1
"EVL";"CZ0310163";"9410";2,77309286513508;1,08373842646233;8
