"SITECODE";"NAZEV";"HABITAT_CODE";"DATE_MIN";"DATE_MAX";"PAR_NAZEV";"PAR_HODNOTA";"ROK_HODNOCENI"
"CZ0214017";"Karlštejn - Koda";"8160";"15130";"17333";"PERC_2";"15.731";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"ROZLOHA";"0";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"KVALITA";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"TYPICKE_DRUHY";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"REPRE";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"REPRE_SDF";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"CONSERVATION";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"DEGREE_OF_CONSERVATION";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"MRTVE_DREVO";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"KALAMITA_POLOM";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"RELATIVE_AREA_PERC";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"EVL_AREA_PERC";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"GOOD_DOC_AREA_HA";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"W_AREA_HA";"0";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"W_AREA_PERC";"NaN";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"PASEKY_AREA_HA";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"PASEKY_AREA_PERC";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"DEGRAD_AREA_HA";"0";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"DEGRAD_AREA_PERC";"NaN";2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"PERC_0";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"PERC_1";NA;2024
"CZ0420013";"V hlubokém";"8160";NA;NA;"PERC_2";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"ROZLOHA";"0";2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"KVALITA";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"TYPICKE_DRUHY";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"REPRE";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"REPRE_SDF";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"CONSERVATION";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"DEGREE_OF_CONSERVATION";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"MRTVE_DREVO";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"KALAMITA_POLOM";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"RELATIVE_AREA_PERC";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"EVL_AREA_PERC";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"GOOD_DOC_AREA_HA";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"W_AREA_HA";"0";2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"W_AREA_PERC";"NaN";2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"PASEKY_AREA_HA";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"PASEKY_AREA_PERC";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"DEGRAD_AREA_HA";"0";2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"DEGRAD_AREA_PERC";"NaN";2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"PERC_0";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"PERC_1";NA;2024
"CZ0424039";"Oblík - Srdov - Brník";"8160";NA;NA;"PERC_2";NA;2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"ROZLOHA";"0.177";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"KVALITA";"2";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"TYPICKE_DRUHY";"2";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"REPRE";"2";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"REPRE_SDF";"2";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"CONSERVATION";"2";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"MRTVE_DREVO";NA;2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"KALAMITA_POLOM";NA;2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"RELATIVE_AREA_PERC";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"EVL_AREA_PERC";"0.003";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"GOOD_DOC_AREA_HA";"0.177";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"W_AREA_HA";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"W_AREA_PERC";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"PASEKY_AREA_HA";NA;2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"PASEKY_AREA_PERC";NA;2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"DEGRAD_AREA_HA";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"DEGRAD_AREA_PERC";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"PERC_0";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"PERC_1";"0";2024
"CZ0424141";"Porta Bohemica";"8160";"15585";"15604";"PERC_2";"100";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"ROZLOHA";"0.301";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"KVALITA";"1.099";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"TYPICKE_DRUHY";"2";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"REPRE";"2";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"REPRE_SDF";"2";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"CONSERVATION";"1.099";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"MRTVE_DREVO";NA;2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"KALAMITA_POLOM";NA;2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"RELATIVE_AREA_PERC";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"EVL_AREA_PERC";"8.437";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"GOOD_DOC_AREA_HA";"0.301";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"W_AREA_HA";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"W_AREA_PERC";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"PASEKY_AREA_HA";NA;2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"PASEKY_AREA_PERC";NA;2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"DEGRAD_AREA_HA";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"DEGRAD_AREA_PERC";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"PERC_0";"0";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"PERC_1";"100";2024
"CZ0620013";"Pod Šibeničním kopcem";"8160";"15545";"15545";"PERC_2";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"ROZLOHA";"0.01";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"KVALITA";"2";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"TYPICKE_DRUHY";"2";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"REPRE";"2";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"REPRE_SDF";"2";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"CONSERVATION";"2";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"MRTVE_DREVO";NA;2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"KALAMITA_POLOM";NA;2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"RELATIVE_AREA_PERC";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"EVL_AREA_PERC";"0.013";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"GOOD_DOC_AREA_HA";"0.01";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"W_AREA_HA";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"W_AREA_PERC";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"PASEKY_AREA_HA";NA;2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"PASEKY_AREA_PERC";NA;2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"DEGRAD_AREA_HA";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"DEGRAD_AREA_PERC";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"PERC_0";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"PERC_1";"0";2024
"CZ0624043";"Stolová hora";"8160";"19146";"19146";"PERC_2";"100";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"ROZLOHA";"0.184";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"KVALITA";"2.035";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"TYPICKE_DRUHY";"2";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"REPRE";"2";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"REPRE_SDF";"2";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"CONSERVATION";"2.035";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"DEGREE_OF_CONSERVATION";"48.229";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"MRTVE_DREVO";NA;2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"KALAMITA_POLOM";NA;2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"RELATIVE_AREA_PERC";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"EVL_AREA_PERC";"0.045";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"GOOD_DOC_AREA_HA";"0.089";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"W_AREA_HA";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"W_AREA_PERC";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"PASEKY_AREA_HA";NA;2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"PASEKY_AREA_PERC";NA;2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"DEGRAD_AREA_HA";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"DEGRAD_AREA_PERC";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"PERC_0";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"PERC_1";"0";2024
"CZ0624104";"Děvín";"8160";"19180";"19213";"PERC_2";"100";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"ROZLOHA";"2.241";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"KVALITA";"2.294";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"TYPICKE_DRUHY";"2.34";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"REPRE";"1.359";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"REPRE_SDF";"2.661";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"CONSERVATION";"1.973";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"DEGREE_OF_CONSERVATION";"61.448";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"MRTVE_DREVO";NA;2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"KALAMITA_POLOM";NA;2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"RELATIVE_AREA_PERC";"0";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"EVL_AREA_PERC";"0.035";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"GOOD_DOC_AREA_HA";"1.377";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"W_AREA_HA";"0.718";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"W_AREA_PERC";"32.033";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"PASEKY_AREA_HA";NA;2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"PASEKY_AREA_PERC";NA;2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"DEGRAD_AREA_HA";"0.718";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"DEGRAD_AREA_PERC";"32.033";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"PERC_0";"0";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"PERC_1";"47.59";2024
"CZ0624130";"Moravský kras";"8160";"13852";"19920";"PERC_2";"20.377";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"ROZLOHA";"3.114";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"KVALITA";"1.017";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"TYPICKE_DRUHY";"2.592";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"REPRE";"2";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"REPRE_SDF";"2.592";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"CONSERVATION";"1.017";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"MRTVE_DREVO";NA;2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"KALAMITA_POLOM";NA;2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"RELATIVE_AREA_PERC";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"EVL_AREA_PERC";"0.029";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"GOOD_DOC_AREA_HA";"3.114";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"W_AREA_HA";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"W_AREA_PERC";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"PASEKY_AREA_HA";NA;2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"PASEKY_AREA_PERC";NA;2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"DEGRAD_AREA_HA";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"DEGRAD_AREA_PERC";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"PERC_0";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"PERC_1";"0";2024
"CZ0424031";"České Švýcarsko";"8160";"16677";"16702";"PERC_2";"100";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"ROZLOHA";"3.014";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"KVALITA";"1.287";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"TYPICKE_DRUHY";"2.21";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"REPRE";"2";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"REPRE_SDF";"2.21";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"CONSERVATION";"1.297";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"MRTVE_DREVO";NA;2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"KALAMITA_POLOM";NA;2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"RELATIVE_AREA_PERC";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"EVL_AREA_PERC";"0.024";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"GOOD_DOC_AREA_HA";"3.014";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"W_AREA_HA";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"W_AREA_PERC";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"PASEKY_AREA_HA";NA;2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"PASEKY_AREA_PERC";NA;2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"DEGRAD_AREA_HA";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"DEGRAD_AREA_PERC";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"PERC_0";"0";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"PERC_1";"100";2024
"CZ0424125";"Doupovské hory";"8160";"15255";"15262";"PERC_2";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"ROZLOHA";"0.036";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"KVALITA";"1";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"TYPICKE_DRUHY";"2";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"REPRE";"2";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"REPRE_SDF";"2";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"CONSERVATION";"2";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"MRTVE_DREVO";NA;2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"KALAMITA_POLOM";NA;2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"RELATIVE_AREA_PERC";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"EVL_AREA_PERC";"0.116";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"GOOD_DOC_AREA_HA";"0.036";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"W_AREA_HA";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"W_AREA_PERC";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"PASEKY_AREA_HA";NA;2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"PASEKY_AREA_PERC";NA;2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"DEGRAD_AREA_HA";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"DEGRAD_AREA_PERC";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"PERC_0";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"PERC_1";"0";2024
"CZ0210114";"Radouč";"8210";"19156";"19156";"PERC_2";"100";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"ROZLOHA";"0.107";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"KVALITA";"3.337";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"TYPICKE_DRUHY";"2.668";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"REPRE";"0.663";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"REPRE_SDF";"3.337";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"CONSERVATION";"2.668";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"DEGREE_OF_CONSERVATION";"33.167";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"MRTVE_DREVO";NA;2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"KALAMITA_POLOM";NA;2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"RELATIVE_AREA_PERC";"0";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"EVL_AREA_PERC";"0.02";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"GOOD_DOC_AREA_HA";"0.036";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"W_AREA_HA";"0.072";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"W_AREA_PERC";"66.833";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"PASEKY_AREA_HA";NA;2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"PASEKY_AREA_PERC";NA;2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"DEGRAD_AREA_HA";"0.072";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"DEGRAD_AREA_PERC";"66.833";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"PERC_0";"0";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"PERC_1";"0";2024
"CZ0214002";"Karlické údolí";"8210";"18040";"18043";"PERC_2";"100";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"ROZLOHA";"7.732";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"KVALITA";"2.044";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"TYPICKE_DRUHY";"2.077";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"REPRE";"1.963";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"REPRE_SDF";"2.114";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"CONSERVATION";"1.793";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"DEGREE_OF_CONSERVATION";"82.618";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"MRTVE_DREVO";NA;2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"KALAMITA_POLOM";NA;2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"RELATIVE_AREA_PERC";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"EVL_AREA_PERC";"0.291";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"GOOD_DOC_AREA_HA";"6.388";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"W_AREA_HA";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"W_AREA_PERC";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"PASEKY_AREA_HA";NA;2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"PASEKY_AREA_PERC";NA;2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"DEGRAD_AREA_HA";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"DEGRAD_AREA_PERC";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"PERC_0";"0";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"PERC_1";"23.801";2024
"CZ0214017";"Karlštejn - Koda";"8210";"15130";"17336";"PERC_2";"76.199";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"ROZLOHA";"0.974";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"KVALITA";"1.741";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"TYPICKE_DRUHY";"2";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"REPRE";"2";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"REPRE_SDF";"2";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"CONSERVATION";"2";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"MRTVE_DREVO";NA;2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"KALAMITA_POLOM";NA;2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"RELATIVE_AREA_PERC";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"EVL_AREA_PERC";"18.34";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"GOOD_DOC_AREA_HA";"0.974";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"W_AREA_HA";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"W_AREA_PERC";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"PASEKY_AREA_HA";NA;2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"PASEKY_AREA_PERC";NA;2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"DEGRAD_AREA_HA";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"DEGRAD_AREA_PERC";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"PERC_0";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"PERC_1";"0";2024
"CZ0310084";"Nerestský lom";"8210";"16707";"16707";"PERC_2";"100";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"ROZLOHA";"0.155";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"KVALITA";"1";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"TYPICKE_DRUHY";"1";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"REPRE";"2";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"REPRE_SDF";"1";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"CONSERVATION";"1";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"MRTVE_DREVO";NA;2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"KALAMITA_POLOM";NA;2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"RELATIVE_AREA_PERC";"0";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"EVL_AREA_PERC";"0.775";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"GOOD_DOC_AREA_HA";"0.155";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"W_AREA_HA";"0";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"W_AREA_PERC";"0";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"PASEKY_AREA_HA";NA;2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"PASEKY_AREA_PERC";NA;2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"DEGRAD_AREA_HA";"0";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"DEGRAD_AREA_PERC";"0";2024
"CZ0314044";"Opolenec";"8210";"17380";"17380";"PERC_0";"0";2024
