ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,ZDROJ,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,POZNAMKA,POZN_LOK,POZN_BIO,POZN_TAX,PROJEKT,DAT_SADA,GARANCE,POZN_GAR,VALIDACE,POZN_VAL,VYHLASKA,EVD,REDLIST,STRUKT_POZN,X,Y,PRESNOST,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_RELPOC,POP_POCETSUM_PART,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,POP_PASTIPOCET,POP_PLOCHALOV,POP_ABUNDANCENAL,POP_CILJEDNOTKA,POP_KOEFICIENT,vliv1,vliv2,VLV_VLIVY,VLV_VLIVY_NUM,STA_SECCAS,STA_SECMET,STA_PRITOMNOSTROSTLIN,STA_JASANOKOLI,STA_MIKRPROSTLINA,STA_VHSTROMN,STA_VHSTROMK,STA_PERSPEKTIVA,STA_MRTDREVO,STA_TEKVODA,STA_POKRYVNOSTDREVIN,STA_ZAZEMNENI,STA_SKLADREVO,STA_LITVEGET,STA_SIRKALIT,STA_ZASTIN,STA_MAN,STA_LIKVIDACE,STA_STAVVODARYBNIK,STA_STAVVODALITORAL,STA_STAVVODATUNE,STA_STAVVODA,STA_STAVVODAKAT,STA_VYSYCHANI,STA_VODAMANIPULACE,STA_ZTRATABIO,STA_KACHNAPRITOMNOST,STA_RYBY,STA_ZOOPLANKTON,STA_POKRVEGETACE,STA_PRUHLEDNOSTVODA,STA_PRUHLEDNOSTVODAT,STA_UHYNOBOJZIVELNIK,STA_ZASTINENIHLADINA,STA_ZASTINENILITORAL,POP_DELKYJEDINCI,STA_MIGBARPOCET,STA_MIGBARVYS,POP_SCALP,POP_POBYT,POP_PRESENCE_ZIMNI,POP_PRESENCE_LETNI,POP_POCETMIKROLOK,POP_TRENDBRY,POP_ZMENABRY1,POP_ZMENABRY2,POP_PLOCHAPOP,STA_DREVOBRY,STA_STRUKTVEKBRY,STA_STRUKTDRUBRY,POP_POCETLODYH,POP_POCETVITAL,STA_MANPOTREBAVLIV,STA_MANPOTREBA,STA_MANVLIV,STA_POKRYVNOSTINVAZNI,STA_POKRYVNOSTEXPANZNI,STA_POKRSTAR,STA_POKRDREV,STA_POKRDREVNIZ,STA_POKRYVNOSTE2E3,STA_POKRYVNOSTE1,STA_POKRYVNOSTE0,STA_POKRYVNOSTVOLNAPUDA,STA_ZAPOJENICELK,STA_ZAPOJENIKAT,STA_STUPENZACH,STA_HYDRPOMERY,STA_VLHPOM,STA_ZASTINENICELK,SP_POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN_KAT,POP_POCETKONCPAST,POP_POCETMIN.x,POP_POCETMAX.x,POP_POCETPRUM,POP_POCETLODYHSUM,POP_POCETPLOD,POP_VITAL,POP_POCETFIN,POP_POSKPOC,POCET_POSKOZENYCH,POCET_POSKOZENYCHSUM,PROCENTO_POSKOZENYCH,POSKOZENI_KAT,POSKOZENI_LODYHKAT,POP_POSKPERC,STA_ZAPOJENIDRN,POP_DELKYJEDINCINUM,POP_DELKYJEDINCIKAT,LIMIT,JEDNOTKA,CELKOVE,POP_POCETSUMLOKAL,POP_POCETMIN.y,POP_POCETMAX.y,POP_POCETNOST,POP_POCETNOSTMAX.x,POP_REPROMAX,STA_VYSYCHMAX,STA_STAVVODAKAT1,STA_STAVVODAKAT2,POP_VITALITA_N_CATS,POP_VITALITA,POP_ABUNDANCE,POP_POCETZIM,POP_POCETZIM1,POP_POCETZIM2,POP_POCETZIM3,POP_POCETZIMREF,POP_VITALZIM,POP_POCETLETS1,POP_POCETLETS2,POP_POCETLET,POP_POCETLET1,POP_POCETLET2,POP_POCETLET3,POP_POCETLETREF,POP_VITALLET,POP_REPROCHI,POP_POCETMAXREF,POP_TREND1,POP_TREND2,POP_TREND,POP_TRENDLM,POP_ABUNDANCEMEAN,POP_POCETNOSTMAX.y,POP_REPROPERIOD3,STA_VYSYCHANIPERIOD3,POP_ABUNDANCEREF,POP_DYN,POP_POCETSTRED,POP_POCETNMIN,POP_POCETNMAX
52598769,11772714,Ligularia sibirica,popelivka sibiřská,Jeřábková Hana,13.08.2021,13.08.2021,8318180,Baronský rybník,NA,"Kolektiv autorů (2021) Monitoring cévnatých rostlin. Monitoring druhů ČR. AOPK ČR, Praha.",118,0,jedinci,NA,NA,"V roce 2021 bylo zaznamenáno o 5 trsů více než v roce 2020, z 35 sterilních bylo 6 menších, které lze snad považovat za juvenilní jedince.Trend vývoje populace je kolísající. V roce 2018 bylo zaznamenáno 213 trsů, v roce 2017 však jen 69.","Jestřebí, slatinná louka cca 2 km VJV od železniční stanice Jestřebí u České Lípy. (viz zákres u zápisu č. 40713)",NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-720979,-988098,50,Cévnaté rostliny,CZ0514042: Jestřebsko - Dokesko,100,0,8318180,100,5353d,2021-08-13,13,8,2021,CZ0514042,Jestřebsko - Dokesko,Baronský rybník,1,jedinci,1,ano,118,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,118,50,0,NA,NA,118,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,118,118,118,4,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,118,-Inf,NA,NA,213,0,0,0,11.525875190257521,NA,4,0,0,NA,NA,550,101,1000
50030223,11252806,Ligularia sibirica,popelivka sibiřská,Vlasta Tomáš,01.05.2020,30.08.2020,7622169,NPP Rečkov- Juncus subnodulosus,NA,Vlasta T. (2020) Monitoring a mapování vybraných druhů cévnatých rostlin: Juncus subnodulosus.,NA,0,NA,hojně,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-702371,-1002494,50,Cévnaté rostliny,CZ0212020: Rečkov,100,0,7622169,100,5555a,2020-05-01,1,5,2020,CZ0212020,Rečkov,NPP Rečkov- Juncus subnodulosus,0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
49813309,11199084,Ligularia sibirica,popelivka sibiřská,Vlasta Tomáš,19.04.2019,23.09.2019,7546410,NPP Rečkov,NA,"VLASTA T. (2020) Botanický inventarizační průzkum /NPP Rečkov/ – flóra: Závěrečná zpráva. Praha. Manuskript. 19 s., fotografická, mapová a tabulková příloha. Archivuje Ústřední seznam ochrany přírody, AOPK ČR, Praha.",NA,0,NA,NA,NA,NA,NA,NA,NA,OP MapInv: Inventarizace MZCHÚ,Data z projektu: Inventarizace MZCHÚ,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-702546,-1002369,50,Cévnaté rostliny,CZ0212020: Rečkov,100,0,7546410,100,5555a,2019-04-19,19,4,2019,CZ0212020,Rečkov,NPP Rečkov,0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
50113047,11275488,Ligularia sibirica,popelivka sibiřská,Fořtová Pavlína#Kačmarová Lucie#Šindelářová Kateřina#Holubová Marcela,25.07.2018,25.07.2018,7649394,Baronský rybník,NA,"Kolektiv autorů (2018) Monitoring cévnatých rostlin. AOPK ČR, Praha.",213,0,jedinci,NA,NA,NA,NA,NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-720979,-988098,50,Cévnaté rostliny,CZ0514042: Jestřebsko - Dokesko,100,0,7649394,100,5353d,2018-07-25,25,7,2018,CZ0514042,Jestřebsko - Dokesko,Baronský rybník,1,jedinci,1,ano,213,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,213,50,0,NA,NA,213,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,213,213,213,4,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,213,0,0,0,11.525875190257521,NA,4,0,0,NA,NA,550,101,1000
57134131,12710634,Ligularia sibirica,popelivka sibiřská,Novotná Kateřina#Jeřábková Hana,10.08.2023,10.08.2023,9493825,Vojenské louky,Lsib008,"Kolektiv autorů (2022) Monitoring cévnatých rostlin v letech 2021-2030. Monitoring druhů ČR. AOPK ČR, Praha.",75,0,sterilní jedinci,NA,NA,"Počty jedinců dle údajů z dosavadního monitoringu vzrůstají (v roce 2010 bylo zaznamenáno 216 jedinců, v roce 2020 již 494, letos 1018). Výskyt popelivky sibiřské je soustředěn především do dvou ploch, nicméně roztroušeně se vyskytují i v jejich okolí, na celkové ploše cca 1500 m2.","Jestřebí, slatinná louka 1,5 km VJV od železniční stanice Jestřebí u České Lípy, napravo od železniční tratě Doksy-Česká Lípa (ve směru jízdy). Nejvíce trsů popelivky sibiřské se nachází na ploše cca 210 až 240 SSV od vrcholu Konvalikového vrchu.",NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,<strukt_pozn><STA_POKRYVNOSTDREVIN>0</STA_POKRYVNOSTDREVIN><STA_POKRYVNOSTSTARINA>do 25 %</STA_POKRYVNOSTSTARINA><STA_POKRYVNOSTINVAZNI>do 25 %</STA_POKRYVNOSTINVAZNI><STA_POKRYVNOSTEXPANZNI>0</STA_POKRYVNOSTEXPANZNI><STA_HYDRPOMERY>dobré </STA_HYDRPOMERY><VLV_VLIVY>hromadění organického materiálu</VLV_VLIVY><MAN>je prováděn</MAN><MAN_POTREBAVLIV>je zapotřebí; pozitivní</MAN_POTREBAVLIV></strukt_pozn>,-721161,-987620,50,Cévnaté rostliny,CZ0514042: Jestřebsko - Dokesko,100,0,9493825,100,5353d,2023-08-10,10,8,2023,CZ0514042,Jestřebsko - Dokesko,Lsib008,1,sterilní jedinci,1,ano,1018,NA,75,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hromadění organického materiálu,hromadění organického materiálu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,je prováděn,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,je zapotřebí; pozitivní,je zapotřebí,pozitivní,do 25 %,0,do 25 %,0,NA,NA,NA,NA,NA,NA,NA,NA,dobré,NA,NA,NA,NA,NA,NA,1018,1018,50,0,NA,NA,1018,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1018,1018,1018,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,1018,-Inf,-Inf,1018,-Inf,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
49813314,11199089,Ligularia sibirica,popelivka sibiřská,Vlasta Tomáš,19.04.2019,23.09.2019,7546415,NPP Rečkov,NA,"VLASTA T. (2020) Botanický inventarizační průzkum /NPP Rečkov/ – flóra: Závěrečná zpráva. Praha. Manuskript. 19 s., fotografická, mapová a tabulková příloha. Archivuje Ústřední seznam ochrany přírody, AOPK ČR, Praha.",NA,0,NA,NA,NA,NA,NA,NA,NA,OP MapInv: Inventarizace MZCHÚ,Data z projektu: Inventarizace MZCHÚ,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-702263,-1002622,50,Cévnaté rostliny,CZ0212020: Rečkov,100,0,7546415,100,5555a,2019-04-19,19,4,2019,CZ0212020,Rečkov,NPP Rečkov,0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
50012304,11251343,Ligularia sibirica,popelivka sibiřská,Vlasta Tomáš,01.05.2020,30.08.2020,7620299,PP Niva Bělé u Klokočky - louka za tratí,NA,Vlasta T. (2020) Terénní zápisky - náhodná pozorování.,1,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-703902,-1002481,500,Cévnaté rostliny,CZ0214043: Niva Bělé u Klokočky,82,0,7620299,100,5555a,2020-05-01,1,5,2020,CZ0214043,Niva Bělé u Klokočky,PP Niva Bělé u Klokočky - louka za tratí,0,jedinci,1,ano,1,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,50,0,NA,NA,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,5,1,10
52598864,11772809,Ligularia sibirica,popelivka sibiřská,Mašková Hana,14.08.2020,14.08.2020,8318227,Louky u Nové vsi,NA,"Kolektiv autorů (2020) Monitoring cévnatých rostlin. AOPK ČR, Praha.",183,0,jedinci,NA,NA,"V rámci dílčí plochy 1 zaznamenáno celkem 35 trsů, z toho pouze 2 kvetoucí. Celkem 15 z nich jevilo známky poškození herbivory. Ač byla plocha v roce 2019 pokosena, byl zde v srpnu opět hustý a obtížně prostupný porost rákosu, řada trsů popelivky proto mohla být přehlédnuta. Na ploše 2 bylo celkem spočítáno 148 trsů, z toho 70 kvetoucích, 78 sterilních). 40 neslo větší či menší známky poškození herbivory.","rákosina za vodárnou, JV od cesty na někdejší hrázi, lokalitu protíná elektrické vedení.",NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-702301,-1002617,50,Cévnaté rostliny,CZ0212020: Rečkov,100,0,8318227,100,5555a,2020-08-14,14,8,2020,CZ0212020,Rečkov,Louky u Nové vsi,1,jedinci,1,ano,183,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,183,50,0,NA,NA,183,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,183,183,183,4,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,137,0,0,0,-531.3304347825609,NA,5,0,0,NA,NA,5500,1001,10000
39254491,9813019,Ligularia sibirica,popelivka sibiřská,Válová Věra,29.07.2015,29.07.2015,6067767,Baronský rybník,NA,VÁLOVÁ V. (2015) Monitoring cévnatých rostlin. Monitoring druhů ČR. AOPK ČR.,NA,0,NA,NA,NA,NA,NA,NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-720985,-988062,50,Cévnaté rostliny,CZ0514042: Jestřebsko - Dokesko,100,0,6067767,100,5353d,2015-07-29,29,7,2015,CZ0514042,Jestřebsko - Dokesko,Baronský rybník,1,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,59,59,59,3,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,213,0,0,0,11.525875190257521,NA,4,0,0,NA,NA,550,101,1000
57365894,12747443,Ligularia sibirica,popelivka sibiřská,Vydrová Alena,01.08.2023,01.08.2023,9560922,Olšina,Lsib010,"Kolektiv autorů (2022) Monitoring cévnatých rostlin v letech 2021-2030. Monitoring druhů ČR. AOPK ČR, Praha.",5,0,kvetoucí a plodní jedinci,NA,NA,"Celkem 23, z toho 18 sterilních jedinců (trsů).","Severně od rybníka Olšina. Asi 1,74 km S od bývalé bašty (nyní stále expozice Olšina).","Na lokalitě v letošním roce, 2023, dominuje Lysimachia vulgaris, jako subdominanta se uplatňuje Carex rostrata a v menší míře pak Deschampsia cespitosa.",NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,<strukt_pozn><SP_POSKOZENI_ROSTLIN>Okus: 1-10 %</SP_POSKOZENI_ROSTLIN><STA_POKRYVNOSTDREVIN>do 25 %</STA_POKRYVNOSTDREVIN><STA_POKRYVNOSTSTARINA>do 25 %</STA_POKRYVNOSTSTARINA><STA_POKRYVNOSTINVAZNI>0</STA_POKRYVNOSTINVAZNI><STA_POKRYVNOSTEXPANZNI>0</STA_POKRYVNOSTEXPANZNI><STA_HYDRPOMERY>zhoršené</STA_HYDRPOMERY><VLV_VLIVY>sukcese; klimatická změna: sucho a nedostatek srážek</VLV_VLIVY><MAN>je prováděn</MAN><MAN_POTREBAVLIV>je zapotřebí; pozitivní</MAN_POTREBAVLIV></strukt_pozn>,-785567,-1182293,50,Cévnaté rostliny,CZ0314123: Boletice,100,0,9560922,100,7250b,2023-08-01,1,8,2023,CZ0314123,Boletice,Lsib010,1,kvetoucí a plodní jedinci,1,ano,23,NA,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sukcese; klimatická změna: sucho a nedostatek srážek,sukcese; klimatická změna: sucho a nedostatek srážek,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,je prováděn,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,Okus: 1-10 %,NA,NA,NA,NA,NA,NA,5,je zapotřebí; pozitivní,je zapotřebí,pozitivní,0,0,do 25 %,do 25 %,NA,NA,NA,NA,NA,NA,NA,NA,zhoršené,NA,NA,Okus: 1-10 %,Okus: 1-10 %;,Okus: 1;,NA,23,23,50,0,NA,21.73913043478261,23,1,1,1,Inf,1,3,1,NA,NA,NA,NA,NA,NA,23,23,23,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,23,-Inf,-Inf,23,-Inf,NA,23,0,0,0,-2.999999999999773,NA,-Inf,0,0,NA,NA,NA,NA,NA
50112179,11274622,Ligularia sibirica,popelivka sibiřská,Kačmarová Lucie#Beran Luboš,20.08.2013,20.08.2013,7649025,Rybník Valcha,NA,"Kolektiv autorů (2013) Monitoring cévnatých rostlin. AOPK ČR, Praha.",31,0,jedinci,NA,NA,"Populace se zmenšuje, rostliny jsou málo vitální, nekvetoucí a malé (max. 0,5 m).Na levém břehu - 21 trsů, na pravém - 10 trsů, z toho 1 kvetoucí.",NA,NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-705308,-1001584,50,Cévnaté rostliny,CZ0213006: Valcha,100,0,7649025,100,5455c,2013-08-20,20,8,2013,CZ0213006,Valcha,Rybník Valcha,1,jedinci,1,ano,31,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,50,0,NA,NA,31,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,31,31,31,2,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,31,0,1,1,-0.6428571428571663,NA,2,0,0,NA,NA,25,11,50
49813303,11199078,Ligularia sibirica,popelivka sibiřská,Vlasta Tomáš,19.04.2019,23.09.2019,7546404,NPP Rečkov,NA,"VLASTA T. (2020) Botanický inventarizační průzkum /NPP Rečkov/ – flóra: Závěrečná zpráva. Praha. Manuskript. 19 s., fotografická, mapová a tabulková příloha. Archivuje Ústřední seznam ochrany přírody, AOPK ČR, Praha.",NA,0,NA,NA,NA,NA,NA,NA,NA,OP MapInv: Inventarizace MZCHÚ,Data z projektu: Inventarizace MZCHÚ,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,CR,NA,-702334,-1002625,50,Cévnaté rostliny,CZ0212020: Rečkov,100,0,7546404,100,5555a,2019-04-19,19,4,2019,CZ0212020,Rečkov,NPP Rečkov,0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
